player_id,league_id,sub_league_id,year,category,place,amount
5522,100,0,2005,47,4,1.3609
5522,100,0,2005,49,2,56.5770
5522,100,0,2005,53,7,0.6842
5522,100,0,2005,54,10,5.0000
5522,100,0,2005,55,2,0.2632
5522,100,0,2005,56,1,4.0000
5522,100,0,2005,57,9,0.5327
5522,100,0,2005,59,6,5.3739
5522,100,0,2006,29,1,21.0000
5522,100,0,2006,31,1,0.7778
5522,100,0,2006,34,2,241.0000
5522,100,0,2006,35,3,971.0000
5522,100,0,2006,40,10,3.4730
5522,100,0,2006,42,3,1.0539
5522,100,0,2006,43,2,6.7241
5522,100,0,2006,44,3,9.8216
5522,100,0,2006,45,2,0.5602
5522,100,0,2006,47,1,1.0830
5522,100,0,2006,49,2,58.5668
5522,100,0,2006,54,1,10.0000
5522,100,0,2006,55,1,0.3125
5522,100,0,2006,56,2,3.0000
5522,100,0,2006,57,4,0.5571
5522,100,0,2006,59,2,8.2134
5522,100,0,2007,29,4,18.0000
5522,100,0,2007,31,6,0.6923
5522,100,0,2007,34,6,226.1000
5522,100,0,2007,35,8,914.0000
5522,100,0,2007,40,7,3.0221
5522,100,0,2007,42,7,1.0913
5522,100,0,2007,43,2,6.8800
5522,100,0,2007,44,9,10.2194
5522,100,0,2007,45,7,0.6362
5522,100,0,2007,47,1,0.9941
5522,100,0,2007,49,7,64.3929
5522,100,0,2007,54,3,7.0000
5522,100,0,2007,55,3,0.2258
5522,100,0,2007,56,1,3.0000
5522,100,0,2007,59,5,6.7263
5522,100,0,2008,28,5,33.0000
5522,100,0,2008,29,10,15.0000
5522,100,0,2008,34,2,242.1000
5522,100,0,2008,35,3,971.0000
5522,100,0,2008,38,7,215.0000
5522,100,0,2008,40,1,2.5997
5522,100,0,2008,41,8,0.2722
5522,100,0,2008,42,3,1.0275
5522,100,0,2008,43,3,5.1190
5522,100,0,2008,44,3,9.6933
5522,100,0,2008,46,7,7.6878
5522,100,0,2008,47,4,1.5598
5522,100,0,2008,49,8,72.8251
5522,100,0,2008,52,5,22.0000
5522,100,0,2008,53,6,0.6667
5522,100,0,2008,54,7,6.0000
5522,100,0,2008,55,8,0.1818
5522,100,0,2008,56,7,2.0000
5522,100,0,2008,59,5,5.8960
5522,100,0,2009,28,4,33.0000
5522,100,0,2009,29,4,19.0000
5522,100,0,2009,31,6,0.7037
5522,100,0,2009,34,5,248.0000
5522,100,0,2009,35,5,988.0000
5522,100,0,2009,36,7,27.0000
5522,100,0,2009,38,6,231.0000
5522,100,0,2009,40,9,3.1573
5522,100,0,2009,41,8,0.2714
5522,100,0,2009,42,2,0.9718
5522,100,0,2009,43,1,8.5556
5522,100,0,2009,44,2,9.1089
5522,100,0,2009,46,10,7.7661
5522,100,0,2009,47,1,0.9798
5522,100,0,2009,49,6,68.9491
5522,100,0,2009,52,7,23.0000
5522,100,0,2009,53,10,0.6970
5522,100,0,2009,54,8,5.0000
5522,100,0,2009,56,2,3.0000
5522,100,0,2009,59,3,6.6093
5522,100,1,2010,15,9,14.0000
5522,100,1,2010,28,2,34.0000
5522,100,1,2010,29,1,22.0000
5522,100,1,2010,31,3,0.7586
5522,100,1,2010,34,1,271.0000
5522,100,1,2010,35,1,1048.0000
5522,100,1,2010,38,2,273.0000
5522,100,1,2010,40,2,2.1587
5522,100,1,2010,42,1,0.8967
5522,100,1,2010,43,1,10.9200
5522,100,1,2010,44,1,8.2030
5522,100,1,2010,46,8,7.2399
5522,100,1,2010,47,1,0.8303
5522,100,1,2010,48,9,9.0664
5522,100,1,2010,49,3,62.3058
5522,100,1,2010,52,1,30.0000
5522,100,1,2010,53,1,0.8824
5522,100,1,2010,54,1,8.0000
5522,100,1,2010,55,3,0.2353
5522,100,1,2010,56,8,2.0000
5522,100,1,2010,59,1,9.5350
5522,100,1,2011,15,4,16.0000
5522,100,1,2011,34,7,242.2000
5522,100,1,2011,35,7,957.0000
5522,100,1,2011,38,7,238.0000
5522,100,1,2011,39,5,10.0000
5522,100,1,2011,40,3,2.2253
5522,100,1,2011,42,6,0.9643
5522,100,1,2011,43,3,7.2121
5522,100,1,2011,44,6,8.9753
5522,100,1,2011,45,3,0.4451
5522,100,1,2011,47,4,1.2239
5522,100,1,2011,49,2,58.3366
5522,100,1,2011,52,4,27.0000
5522,100,1,2011,53,4,0.8438
5522,100,1,2011,54,5,8.0000
5522,100,1,2011,55,5,0.2500
5522,100,1,2011,59,2,9.0838
5522,100,1,2012,15,7,14.0000
5569,100,0,2000,39,9,8.0000
5569,100,0,2001,56,8,1.0000
5575,100,1,2002,33,2,22.0000
5575,100,0,2003,33,4,14.0000
5577,100,1,2002,16,9,8.0000
5584,100,1,2000,15,6,13.0000
5584,100,1,2000,28,9,33.0000
5584,100,1,2000,31,10,0.6087
5584,100,1,2000,35,9,937.0000
5584,100,1,2000,40,10,3.0273
5584,100,1,2000,45,5,0.6955
5584,100,1,2000,49,10,81.4600
5584,100,1,2000,54,10,4.0000
5584,100,1,2000,55,10,0.1212
5584,100,1,2000,56,4,3.0000
5584,100,1,2000,57,5,0.5616
5584,100,1,2001,37,5,78.0000
5584,100,1,2001,57,3,0.5831
5584,100,1,2003,29,10,16.0000
5584,100,1,2003,31,5,0.7273
5584,100,1,2003,39,4,11.0000
5584,100,1,2003,45,6,0.6470
5584,100,1,2004,31,10,0.6842
5669,100,1,2001,39,6,11.0000
5679,100,0,2003,33,2,17.0000
5794,100,0,2003,6,9,39.0000
5794,100,0,2004,16,3,10.0000
5794,100,1,2007,13,6,13.0000
5814,100,0,2000,33,5,17.0000
5814,100,0,2002,33,9,12.0000
5814,100,1,2004,27,6,73.0000
5814,100,1,2004,32,4,36.0000
5814,100,1,2004,50,6,73.0000
5814,100,1,2004,51,3,62.0000
5814,100,1,2013,33,3,18.0000
5833,100,1,2000,28,9,33.0000
5833,100,1,2000,29,9,15.0000
5833,100,1,2000,31,8,0.6522
5833,100,1,2000,54,10,4.0000
5833,100,1,2000,55,10,0.1212
5833,100,1,2000,56,7,2.0000
5833,100,1,2001,37,4,81.0000
5833,100,1,2002,28,3,34.0000
5833,100,1,2002,35,8,949.0000
5833,100,1,2002,36,4,30.0000
5833,100,1,2002,37,9,82.0000
5833,100,1,2002,57,5,0.5696
5833,100,1,2003,56,10,1.0000
5912,100,0,2000,28,1,35.0000
5912,100,0,2000,30,1,18.0000
5912,100,0,2000,35,9,934.0000
5912,100,0,2000,36,1,37.0000
5912,100,0,2000,37,4,79.0000
5912,100,0,2001,28,4,34.0000
5912,100,0,2001,35,10,962.0000
5912,100,0,2001,36,4,37.0000
5912,100,0,2001,37,9,66.0000
5912,100,1,2002,15,2,17.0000
5912,100,1,2002,36,10,26.0000
5912,100,0,2003,41,9,0.2654
5912,100,0,2003,45,10,0.8198
5912,100,0,2003,53,6,0.7083
5916,100,1,2004,14,8,15.0000
5917,100,1,2000,0,7,156.0000
5917,100,1,2000,1,8,710.0000
5917,100,1,2000,3,2,215.0000
5917,100,1,2000,5,1,427.0000
5917,100,1,2000,6,1,48.0000
5917,100,1,2000,8,2,54.0000
5917,100,1,2000,10,1,150.0000
5917,100,1,2000,11,1,146.0000
5917,100,1,2000,12,1,130.0000
5917,100,1,2000,13,10,14.0000
5917,100,1,2000,17,1,103.0000
5917,100,1,2000,18,1,0.3759
5917,100,1,2000,19,1,0.4922
5917,100,1,2000,20,1,0.7465
5917,100,1,2000,21,1,221.7241
5917,100,1,2000,22,1,16.2237
5917,100,1,2000,23,2,0.3706
5917,100,1,2000,24,1,0.4976
5917,100,1,2000,25,1,1.2387
5917,100,1,2000,26,1,204.5779
5917,100,1,2000,58,1,10.5599
5917,100,1,2001,0,10,157.0000
5917,100,1,2001,1,10,706.0000
5917,100,1,2001,3,2,222.0000
5917,100,1,2001,5,1,427.0000
5917,100,1,2001,6,3,47.0000
5917,100,1,2001,8,1,52.0000
5917,100,1,2001,10,1,159.0000
5917,100,1,2001,11,1,133.0000
5917,100,1,2001,12,5,103.0000
5917,100,1,2001,16,4,10.0000
5917,100,1,2001,17,1,100.0000
5917,100,1,2001,18,1,0.3763
5917,100,1,2001,19,1,0.4646
5917,100,1,2001,20,1,0.7237
5917,100,1,2001,21,1,200.9988
5917,100,1,2001,22,1,13.6699
5917,100,1,2001,23,1,0.3475
5917,100,1,2001,24,1,0.4736
5917,100,1,2001,25,1,1.1883
5917,100,1,2001,26,1,196.9173
5917,100,1,2001,58,2,9.8406
5917,100,1,2002,0,8,157.0000
5917,100,1,2002,1,8,714.0000
5917,100,1,2002,3,4,213.0000
5917,100,1,2002,5,2,389.0000
5917,100,1,2002,8,4,45.0000
5917,100,1,2002,10,1,152.0000
5917,100,1,2002,11,3,128.0000
5917,100,1,2002,12,6,110.0000
5917,100,1,2002,17,3,84.0000
5917,100,1,2002,18,3,0.3592
5917,100,1,2002,19,2,0.4580
5917,100,1,2002,20,2,0.6560
5917,100,1,2002,21,2,182.4139
5917,100,1,2002,22,2,12.1609
5917,100,1,2002,23,4,0.2968
5917,100,1,2002,24,2,0.4582
5917,100,1,2002,25,2,1.1140
5917,100,1,2002,26,3,184.7974
5917,100,1,2002,58,4,8.5455
5917,100,1,2003,0,4,159.0000
5917,100,1,2003,1,2,739.0000
5917,100,1,2003,2,4,628.0000
5917,100,1,2003,3,3,225.0000
5917,100,1,2003,5,2,373.0000
5917,100,1,2003,6,1,57.0000
5917,100,1,2003,11,6,122.0000
5917,100,1,2003,12,6,105.0000
5917,100,1,2003,17,2,88.0000
5917,100,1,2003,18,4,0.3583
5917,100,1,2003,19,5,0.4479
5917,100,1,2003,20,7,0.5939
5917,100,1,2003,21,3,171.2814
5917,100,1,2003,22,3,10.9329
5917,100,1,2003,24,4,0.4324
5917,100,1,2003,25,5,1.0419
5917,100,1,2003,26,4,168.5275
5917,100,1,2003,58,6,7.7032
5917,100,1,2004,6,7,44.0000
5917,100,1,2004,12,7,106.0000
5917,100,1,2004,13,7,13.0000
5917,100,1,2004,19,9,0.4208
5917,100,1,2005,6,5,45.0000
5917,100,1,2005,12,6,91.0000
5917,100,1,2006,3,10,196.0000
5917,100,1,2006,6,3,51.0000
5917,100,1,2006,18,4,0.3463
5917,100,1,2006,19,4,0.4327
5917,100,1,2007,3,7,203.0000
5917,100,1,2007,5,7,341.0000
5917,100,1,2007,6,2,65.0000
5917,100,1,2007,10,1,133.0000
5917,100,1,2007,17,2,90.0000
5917,100,1,2007,18,9,0.3301
5917,100,1,2007,19,9,0.4068
5917,100,1,2007,21,6,138.8225
5917,100,1,2007,24,9,0.4101
5917,100,1,2007,26,9,155.8330
5917,100,1,2009,12,3,105.0000
5917,100,1,2009,19,10,0.4009
5917,100,1,2010,12,10,87.0000
5935,100,0,2000,9,8,28.0000
5982,100,1,2000,28,9,33.0000
5982,100,1,2000,56,7,2.0000
5989,100,0,2000,29,10,15.0000
5989,100,0,2000,36,8,29.0000
5989,100,0,2000,43,8,3.0227
5989,100,0,2000,47,4,1.9349
5989,100,0,2000,54,7,4.0000
5989,100,0,2000,55,10,0.1250
5989,100,0,2000,56,3,3.0000
5992,100,1,2004,27,4,74.0000
5992,100,1,2004,32,8,33.0000
5992,100,1,2004,50,4,74.0000
5992,100,1,2004,51,5,58.0000
5998,100,1,2000,39,3,9.0000
5998,100,1,2000,41,7,0.2611
5998,100,1,2001,36,7,31.0000
5998,100,1,2001,41,4,0.2559
5998,100,1,2001,54,3,7.0000
5998,100,1,2001,55,3,0.2121
5998,100,1,2001,56,3,3.0000
5998,100,0,2005,27,10,67.0000
5998,100,0,2005,32,3,38.0000
5998,100,0,2005,50,10,67.0000
5998,100,0,2005,51,5,58.0000
6012,100,1,2000,4,7,136.0000
6012,100,1,2001,4,1,172.0000
6012,100,1,2002,4,1,195.0000
6012,100,1,2003,4,1,173.0000
6015,100,1,2000,28,9,33.0000
6015,100,1,2000,29,3,19.0000
6015,100,1,2000,31,3,0.7600
6015,100,1,2000,34,4,248.1000
6015,100,1,2000,35,4,1014.0000
6015,100,1,2000,40,9,2.9718
6015,100,1,2000,42,10,1.1638
6015,100,1,2000,44,10,10.6188
6015,100,1,2000,45,7,0.7611
6015,100,1,2000,47,9,2.2107
6015,100,1,2000,52,1,29.0000
6015,100,1,2000,53,1,0.8788
6015,100,1,2000,54,3,8.0000
6015,100,1,2000,55,3,0.2424
6015,100,1,2000,59,10,5.4618
6015,100,1,2001,15,5,15.0000
6015,100,1,2001,28,4,34.0000
6015,100,1,2001,34,8,235.1000
6015,100,1,2001,35,7,987.0000
6015,100,1,2001,39,3,12.0000
6015,100,1,2001,45,7,0.6884
6015,100,1,2001,47,8,1.9122
6015,100,1,2001,54,6,5.0000
6015,100,1,2001,55,7,0.1471
6015,100,1,2002,36,10,26.0000
6015,100,1,2003,15,3,14.0000
6015,100,1,2003,28,8,33.0000
6015,100,1,2003,30,3,16.0000
6015,100,1,2003,35,7,957.0000
6015,100,1,2003,54,4,6.0000
6015,100,1,2003,55,4,0.1818
6015,100,1,2004,15,7,14.0000
6015,100,1,2004,28,1,35.0000
6015,100,1,2004,34,6,237.2000
6015,100,1,2004,35,2,1026.0000
6015,100,1,2004,45,10,0.7574
6015,100,1,2004,52,3,26.0000
6015,100,1,2004,53,6,0.7429
6015,100,1,2005,28,1,35.0000
6015,100,1,2005,29,9,15.0000
6015,100,1,2005,34,7,235.0000
6015,100,1,2005,35,8,974.0000
6015,100,1,2005,36,8,27.0000
6015,100,1,2005,41,6,0.2564
6015,100,1,2006,28,6,34.0000
6015,100,1,2006,30,1,19.0000
6015,100,1,2006,36,1,35.0000
6015,100,1,2007,30,5,16.0000
6015,100,1,2007,36,8,29.0000
6015,100,1,2007,54,6,4.0000
6015,100,1,2007,55,9,0.1212
6015,100,0,2008,30,6,14.0000
6015,100,1,2009,54,9,4.0000
6015,100,1,2010,28,7,33.0000
6015,100,1,2010,30,3,15.0000
6015,100,1,2010,36,3,33.0000
6015,100,1,2010,39,10,10.0000
6015,100,1,2010,57,8,0.5743
6017,100,0,2000,30,9,14.0000
6017,100,0,2000,36,3,33.0000
6017,100,0,2000,41,5,0.2608
6017,100,0,2000,46,6,8.1047
6017,100,0,2000,48,5,7.8691
6017,100,0,2000,54,6,5.0000
6017,100,0,2000,55,6,0.1724
6017,100,0,2000,56,6,2.0000
6017,100,0,2001,56,8,1.0000
6017,100,0,2002,37,10,63.0000
6017,100,1,2006,39,10,7.0000
6017,100,1,2007,30,8,14.0000
6020,100,0,2000,15,3,10.0000
6020,100,0,2001,15,9,5.0000
6020,100,0,2002,16,3,10.0000
6020,100,0,2006,14,9,12.0000
6021,100,0,2000,32,4,35.0000
6021,100,0,2000,51,5,56.0000
6021,100,0,2002,27,9,66.0000
6021,100,0,2002,32,8,31.0000
6021,100,0,2002,50,9,66.0000
6021,100,0,2002,51,9,54.0000
6092,100,1,2000,5,7,343.0000
6092,100,1,2000,7,5,8.0000
6092,100,1,2000,10,7,124.0000
6092,100,1,2000,14,5,13.0000
6092,100,1,2000,17,6,79.0000
6092,100,1,2000,20,7,0.6071
6092,100,1,2000,22,10,9.0926
6092,100,1,2000,23,6,0.2850
6092,100,1,2000,24,7,0.4197
6092,100,1,2000,25,6,1.0068
6092,100,1,2000,26,7,157.5274
6092,100,1,2001,14,6,13.0000
6092,100,1,2003,13,10,13.0000
6099,100,0,2000,12,5,93.0000
6175,100,1,2000,39,2,10.0000
6228,100,1,2000,32,5,36.0000
6228,100,1,2000,51,4,60.0000
6228,100,1,2002,32,3,39.0000
6228,100,1,2002,51,2,64.0000
6228,100,1,2003,32,10,29.0000
6228,100,1,2003,51,6,58.0000
6228,100,1,2005,27,5,73.0000
6228,100,1,2005,32,1,48.0000
6228,100,1,2005,50,5,73.0000
6228,100,1,2005,51,1,65.0000
6228,100,1,2006,27,9,72.0000
6228,100,1,2006,32,1,39.0000
6228,100,1,2006,50,9,72.0000
6228,100,1,2006,51,2,61.0000
6228,100,1,2007,32,8,27.0000
6228,100,1,2007,51,6,51.0000
6228,100,1,2008,32,7,33.0000
6228,100,1,2008,51,6,57.0000
6228,100,1,2009,27,10,70.0000
6228,100,1,2009,50,10,70.0000
6303,100,1,2000,37,7,86.0000
6303,100,1,2000,57,1,0.5962
6303,100,0,2001,30,10,13.0000
6310,100,0,2001,27,5,73.0000
6310,100,0,2001,33,8,13.0000
6310,100,0,2001,50,5,73.0000
6430,100,1,2007,33,3,22.0000
6464,100,0,2000,29,8,17.0000
6464,100,0,2000,34,8,225.2000
6464,100,0,2000,37,8,75.0000
6464,100,0,2000,38,3,210.0000
6464,100,0,2000,40,3,2.9513
6464,100,0,2000,41,1,0.2542
6464,100,0,2000,42,4,1.0901
6464,100,0,2000,44,4,10.0901
6464,100,0,2000,45,5,0.7578
6464,100,0,2000,46,2,6.8198
6464,100,0,2000,48,3,8.3752
6464,100,0,2000,49,5,70.4131
6464,100,0,2000,52,3,23.0000
6464,100,0,2000,53,3,0.7188
6464,100,0,2000,59,5,5.8704
6464,100,0,2001,28,1,35.0000
6464,100,0,2001,29,4,19.0000
6464,100,0,2001,31,7,0.7308
6464,100,0,2001,34,1,275.1000
6464,100,0,2001,35,1,1102.0000
6464,100,0,2001,38,3,211.0000
6464,100,0,2001,40,4,2.8111
6464,100,0,2001,41,2,0.2525
6464,100,0,2001,42,3,1.0169
6464,100,0,2001,43,8,3.9074
6464,100,0,2001,44,3,9.5121
6464,100,0,2001,45,8,0.8172
6464,100,0,2001,46,3,7.3874
6464,100,0,2001,47,9,1.7651
6464,100,0,2001,48,10,6.8971
6464,100,0,2001,49,9,73.1247
6464,100,0,2001,52,1,26.0000
6464,100,0,2001,53,3,0.7429
6464,100,0,2001,54,1,11.0000
6464,100,0,2001,55,2,0.3143
6464,100,0,2001,56,3,3.0000
6464,100,0,2001,57,9,0.5288
6464,100,0,2001,59,5,6.6834
6464,100,0,2002,28,1,35.0000
6464,100,0,2002,29,3,19.0000
6464,100,0,2002,31,10,0.6786
6464,100,0,2002,34,1,255.2000
6464,100,0,2002,35,2,1025.0000
6464,100,0,2002,38,5,196.0000
6464,100,0,2002,40,6,2.7458
6464,100,0,2002,41,9,0.2587
6464,100,0,2002,42,4,1.0169
6464,100,0,2002,44,5,9.6102
6464,100,0,2002,45,2,0.4928
6464,100,0,2002,46,5,7.2868
6464,100,0,2002,49,5,63.8486
6464,100,0,2002,52,5,23.0000
6464,100,0,2002,53,10,0.6571
6464,100,0,2002,54,2,9.0000
6464,100,0,2002,55,6,0.2571
6464,100,0,2002,56,4,3.0000
6464,100,0,2002,57,4,0.5547
6464,100,0,2002,59,3,7.7690
6464,100,0,2003,28,5,34.0000
6464,100,0,2003,34,10,229.1000
6464,100,0,2003,35,5,1000.0000
6464,100,0,2003,57,3,0.5594
6464,100,0,2004,45,7,0.7435
6464,100,1,2005,39,10,7.0000
6464,100,1,2006,15,4,15.0000
6464,100,1,2006,28,1,35.0000
6464,100,1,2006,29,9,16.0000
6464,100,1,2006,34,6,237.2000
6464,100,1,2006,35,8,961.0000
6464,100,1,2006,39,7,8.0000
6464,100,1,2006,41,3,0.2465
6464,100,1,2006,42,2,1.0309
6464,100,1,2006,44,2,9.7700
6464,100,1,2006,46,7,7.3843
6464,100,1,2006,47,8,1.8934
6464,100,1,2006,54,2,7.0000
6464,100,1,2006,55,3,0.2000
6464,100,1,2006,56,1,5.0000
6464,100,1,2007,28,2,34.0000
6464,100,1,2007,34,8,218.2000
6464,100,1,2007,35,7,938.0000
6464,100,1,2007,45,3,0.5762
6464,100,1,2007,47,10,2.2637
6464,100,1,2007,49,8,80.4361
6464,100,1,2007,52,3,24.0000
6464,100,1,2007,53,9,0.7059
6464,100,1,2007,54,6,4.0000
6464,100,1,2007,55,10,0.1176
6464,100,1,2007,57,10,0.5512
6464,100,1,2007,59,8,5.2696
6464,100,1,2008,15,8,13.0000
6464,100,1,2008,29,8,14.0000
6464,100,1,2008,54,10,5.0000
6464,100,1,2008,56,8,2.0000
6464,100,1,2010,15,4,15.0000
6464,100,1,2010,28,2,34.0000
6464,100,1,2010,29,4,18.0000
6464,100,1,2010,34,5,234.0000
6464,100,1,2010,35,4,986.0000
6464,100,1,2010,40,10,2.9615
6464,100,1,2010,52,3,26.0000
6464,100,1,2010,53,7,0.7647
6464,100,1,2011,28,3,33.0000
6464,100,1,2011,34,8,241.2000
6464,100,1,2011,35,3,974.0000
6464,100,1,2011,45,8,0.5959
6464,100,1,2011,54,5,8.0000
6464,100,1,2011,55,7,0.2424
6464,100,1,2011,56,3,4.0000
6464,100,1,2011,57,5,0.5829
6464,100,1,2012,30,2,17.0000
6464,100,1,2015,30,10,14.0000
6467,100,0,2002,13,8,10.0000
6467,100,0,2002,18,4,0.3220
6467,100,0,2002,20,8,0.5620
6467,100,0,2002,22,10,7.7996
6467,100,0,2003,0,1,162.0000
6467,100,0,2003,1,10,708.0000
6467,100,0,2003,2,9,635.0000
6467,100,0,2003,3,2,215.0000
6467,100,0,2003,5,1,382.0000
6467,100,0,2003,6,1,46.0000
6467,100,0,2003,8,5,39.0000
6467,100,0,2003,10,1,127.0000
6467,100,0,2003,13,1,19.0000
6467,100,0,2003,17,1,87.0000
6467,100,0,2003,18,1,0.3386
6467,100,0,2003,19,4,0.3983
6467,100,0,2003,20,1,0.6016
6467,100,0,2003,21,1,149.9870
6467,100,0,2003,22,2,9.1414
6467,100,0,2003,23,2,0.2630
6467,100,0,2003,24,2,0.4034
6467,100,0,2003,25,1,0.9999
6467,100,0,2003,26,2,157.3505
6467,100,0,2003,58,6,6.4091
6467,100,0,2004,0,7,155.0000
6467,100,0,2004,3,5,203.0000
6467,100,0,2004,5,4,368.0000
6467,100,0,2004,6,2,48.0000
6467,100,0,2004,10,3,137.0000
6467,100,0,2004,13,10,9.0000
6467,100,0,2004,17,2,88.0000
6467,100,0,2004,18,5,0.3306
6467,100,0,2004,19,10,0.4011
6467,100,0,2004,20,4,0.5993
6467,100,0,2004,21,5,147.5007
6467,100,0,2004,22,5,9.1342
6467,100,0,2004,23,7,0.2687
6467,100,0,2004,24,6,0.4141
6467,100,0,2004,25,5,1.0005
6467,100,0,2004,26,6,161.4683
6467,100,0,2004,58,4,7.0374
6467,100,0,2005,16,3,9.0000
6467,100,0,2007,10,10,98.0000
6467,100,0,2007,13,5,12.0000
6467,100,0,2007,18,10,0.3183
6467,100,0,2007,20,8,0.5180
6467,100,0,2007,22,9,7.6768
6467,100,0,2007,25,8,0.9059
6467,100,0,2008,6,6,42.0000
6467,100,1,2010,2,7,610.0000
6467,100,1,2010,6,5,38.0000
6530,100,0,2001,7,7,7.0000
6530,100,0,2001,16,1,11.0000
6530,100,0,2002,7,10,7.0000
6530,100,0,2002,16,6,8.0000
6530,100,0,2003,9,10,25.0000
6530,100,0,2003,10,10,112.0000
6530,100,0,2003,17,7,72.0000
6530,100,0,2003,23,7,0.2462
6530,100,0,2003,58,5,6.7075
6530,100,0,2004,58,9,6.4413
6530,100,0,2005,16,6,8.0000
6530,100,0,2006,16,4,8.0000
6530,100,0,2007,0,5,158.0000
6530,100,0,2007,2,10,631.0000
6530,100,0,2007,5,10,294.0000
6530,100,0,2007,8,10,28.0000
6530,100,0,2007,10,7,102.0000
6530,100,0,2007,17,6,71.0000
6530,100,0,2007,58,8,5.8720
6530,100,0,2008,6,5,45.0000
6530,100,0,2008,17,5,69.0000
6530,100,0,2009,14,9,11.0000
6530,100,0,2010,4,10,135.0000
6530,100,0,2010,6,9,38.0000
6530,100,0,2010,10,10,100.0000
6530,100,0,2010,17,10,65.0000
6530,100,0,2011,14,9,12.0000
6530,100,0,2012,14,10,10.0000
6530,100,0,2012,16,6,8.0000
6530,100,0,2013,15,10,2.0000
6576,100,0,2002,7,4,10.0000
6576,100,0,2005,0,1,162.0000
6576,100,0,2005,2,5,652.0000
6576,100,0,2005,7,8,8.0000
6576,100,0,2006,0,6,159.0000
6576,100,0,2006,16,9,7.0000
6576,100,0,2007,5,10,294.0000
6576,100,0,2007,6,7,43.0000
6576,100,0,2007,17,9,68.0000
6576,100,0,2008,0,1,162.0000
6576,100,0,2008,16,7,7.0000
6609,100,0,2000,51,10,52.0000
6609,100,0,2001,27,6,72.0000
6609,100,0,2001,32,4,36.0000
6609,100,0,2001,50,6,72.0000
6609,100,0,2001,51,6,55.0000
6609,100,1,2002,27,5,72.0000
6609,100,1,2002,32,2,45.0000
6609,100,1,2002,50,5,72.0000
6609,100,1,2002,51,2,64.0000
6609,100,1,2003,27,3,72.0000
6609,100,1,2003,32,2,44.0000
6609,100,1,2003,50,3,72.0000
6609,100,1,2003,51,2,63.0000
6609,100,1,2004,32,9,29.0000
6609,100,1,2005,27,7,70.0000
6609,100,1,2005,32,2,44.0000
6609,100,1,2005,50,7,70.0000
6609,100,1,2005,51,4,58.0000
6609,100,1,2006,32,7,27.0000
6609,100,1,2006,51,9,50.0000
6609,100,1,2007,27,10,69.0000
6609,100,1,2007,32,5,32.0000
6609,100,1,2007,50,10,69.0000
6609,100,1,2007,51,3,55.0000
6692,100,1,2000,36,10,30.0000
6692,100,1,2001,30,7,15.0000
6692,100,1,2001,36,5,33.0000
6719,100,1,2000,4,5,143.0000
6719,100,1,2001,13,8,15.0000
6719,100,1,2004,3,9,193.0000
6719,100,1,2004,4,3,155.0000
6719,100,1,2004,5,5,339.0000
6719,100,1,2004,11,8,113.0000
6719,100,1,2004,14,3,19.0000
6719,100,1,2004,17,6,77.0000
6719,100,1,2004,21,10,130.2735
6719,100,1,2005,4,4,145.0000
6719,100,1,2005,14,8,17.0000
6719,100,1,2006,14,5,16.0000
6719,100,1,2007,14,4,14.0000
6736,100,0,2000,1,9,714.0000
6736,100,0,2000,3,5,200.0000
6736,100,0,2000,11,7,120.0000
6736,100,0,2001,9,9,34.0000
6736,100,0,2001,13,9,16.0000
6736,100,0,2001,14,7,13.0000
6736,100,0,2002,0,5,159.0000
6736,100,0,2002,1,1,757.0000
6736,100,0,2002,2,3,674.0000
6736,100,0,2002,3,4,206.0000
6736,100,0,2002,9,2,47.0000
6736,100,0,2002,11,2,118.0000
6736,100,0,2002,14,8,14.0000
6736,100,0,2004,0,10,154.0000
6736,100,0,2004,1,3,735.0000
6736,100,0,2004,2,4,652.0000
6736,100,0,2004,3,6,202.0000
6736,100,0,2004,7,9,7.0000
6736,100,0,2004,11,5,123.0000
6736,100,0,2004,14,3,19.0000
6736,100,0,2004,15,3,13.0000
6736,100,0,2005,1,1,768.0000
6736,100,0,2005,2,2,674.0000
6736,100,0,2005,3,3,211.0000
6736,100,0,2005,5,10,325.0000
6736,100,0,2005,9,6,37.0000
6736,100,0,2005,11,1,129.0000
6736,100,0,2005,13,9,11.0000
6736,100,0,2005,14,4,16.0000
6736,100,0,2005,15,8,5.0000
6736,100,0,2005,18,10,0.3131
6736,100,0,2005,19,6,0.3898
6736,100,0,2005,21,3,134.1153
6736,100,0,2005,22,10,7.4355
6736,100,0,2005,58,4,7.5526
6736,100,0,2006,1,3,739.0000
6736,100,0,2006,2,5,654.0000
6736,100,0,2006,3,8,209.0000
6736,100,0,2006,9,3,43.0000
6736,100,0,2006,11,7,118.0000
6736,100,0,2006,14,4,16.0000
6736,100,0,2007,1,5,728.0000
6736,100,0,2007,2,5,643.0000
6736,100,0,2007,3,6,203.0000
6736,100,0,2007,7,5,7.0000
6736,100,0,2007,9,5,38.0000
6736,100,0,2007,11,3,123.0000
6736,100,0,2007,58,2,6.9705
6736,100,0,2008,1,10,710.0000
6736,100,0,2008,3,6,204.0000
6736,100,0,2008,9,5,42.0000
6736,100,0,2008,18,7,0.3243
6736,100,0,2008,19,9,0.3972
6736,100,0,2008,58,7,6.2208
6736,100,0,2009,1,3,735.0000
6736,100,0,2009,2,3,661.0000
6736,100,0,2009,3,4,205.0000
6736,100,0,2009,9,6,41.0000
