player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs
17295,2018,2,2486,100,1,0,1,3,0,0,2,3,0,0,0,0,1,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.1996,8.3000,0,3
17295,2018,2,2503,100,1,0,0,1,0,0,0,1,0,0,0,0,1,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2,0,0.0279,0.7000,0,2
17295,2018,2,2510,100,1,0,0,2,0,0,0,2,0,0,0,0,0,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0.0403,1.9000,0,2
17295,2018,2,2566,100,1,0,3,10,0,0,1,10,0,0,0,0,5,3,26,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.1000,5.3000,0,9
17295,2018,2,2601,100,1,0,0,2,0,0,0,2,0,0,0,0,1,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,1,0.0108,1.7000,0,1
17308,2018,12,2465,100,1,0,1,5,0,1,1,5,0,0,0,0,2,1,18,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.1629,9.9000,0,4
17308,2018,12,2501,100,1,0,2,7,0,1,0,8,0,1,1,1,4,2,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0307,5.8000,0,6
17308,2018,12,2534,100,1,0,2,8,0,3,2,8,0,0,0,0,1,2,29,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.1249,11.7000,0,6
17308,2018,12,2569,100,1,0,1,5,0,1,1,6,0,1,0,0,1,2,25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0.0203,1.9000,0,4
17308,2018,12,2598,100,1,0,0,4,0,3,0,4,0,0,3,3,0,1,10,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-0.6123,5.7000,0,1
17308,2018,12,2605,100,1,0,1,9,0,3,3,10,0,0,1,1,2,0,35,2,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,-0.0468,7.9000,0,5
17310,2018,19,2669,100,1,0,4,16,0,5,3,18,6,1,2,2,4,5,59,0,1,1,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257,16.8000,0,12
17310,2018,19,2717,100,1,0,4,13,0,3,3,15,3,1,2,2,4,4,52,0,1,1,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0119,13.4000,0,12
17310,2018,19,2755,100,1,0,4,16,0,4,3,20,2,4,3,1,7,0,62,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.1733,27.5000,0,12
17310,2018,19,2805,100,1,0,4,15,0,4,3,18,1,2,1,1,3,4,67,0,1,1,0,0,0,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1073,22.3000,0,12
17315,2018,12,2437,100,1,0,2,10,0,4,2,10,0,0,1,1,2,2,38,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0164,14.7000,0,6
17315,2018,12,2485,100,1,0,2,6,0,0,3,6,0,0,0,0,1,2,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1469,6.0000,0,6
17315,2018,12,2514,100,1,0,2,7,0,1,2,7,0,0,0,0,2,2,30,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1367,7.3000,0,6
17315,2018,12,2534,100,1,0,1,6,0,2,1,7,0,1,1,1,2,1,15,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.0063,1.1000,0,5
17315,2018,12,2564,100,1,0,2,6,0,0,1,8,0,2,0,0,4,1,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0053,0.7000,0,7
17315,2018,12,2588,100,1,0,2,10,0,5,1,11,0,1,4,4,2,2,38,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,-0.0118,2.0000,0,6
17316,2018,22,2646,100,1,0,0,3,0,1,1,3,0,0,0,0,1,0,10,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0059,2.0000,0,2
17316,2018,22,2660,100,1,0,1,3,0,1,1,3,0,0,0,0,1,0,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0789,4.4000,0,3
17316,2018,22,2709,100,1,0,1,4,0,2,0,4,0,0,0,0,1,1,12,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,3,-0.0267,10.1000,0,3
17318,2018,16,2659,100,1,0,2,9,0,2,1,9,0,0,1,0,2,3,30,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.0024,3.4000,0,6
17318,2018,16,2689,100,1,0,2,5,0,0,0,6,0,1,0,0,4,1,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.1516,8.8000,0,6
17318,2018,16,2726,100,1,0,1,5,0,1,2,5,0,0,2,1,1,0,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1276,3.1000,0,3
17318,2018,16,2757,100,1,0,1,5,0,1,0,5,0,0,0,0,1,2,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0114,1.2000,0,3
17318,2018,16,2799,100,1,0,2,9,0,3,1,11,0,1,3,3,4,1,36,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0011,8.9000,0,6
17318,2018,16,2820,100,1,0,2,8,0,3,0,10,0,2,1,1,3,2,30,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.0197,9.1000,0,6
17331,2018,24,2655,100,1,0,0,2,0,1,0,2,0,0,1,1,1,0,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.0350,1.8000,0,1
17331,2018,24,2679,100,1,0,1,3,0,1,1,3,0,0,0,0,1,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0265,2.5000,0,3
17331,2018,24,2716,100,1,0,0,5,0,2,0,7,0,1,4,4,2,0,20,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,-0.0901,4.4000,0,2
17331,2018,24,2740,100,1,0,1,6,0,3,1,7,0,0,2,2,1,1,31,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0005,8.2000,0,3
17331,2018,24,2774,100,1,0,0,3,0,1,0,3,0,0,0,0,1,1,9,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0301,5.3000,0,2
17331,2018,24,2788,100,1,0,0,6,0,4,0,7,0,0,5,5,2,0,27,2,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,-0.4655,11.9000,0,2
17331,2018,24,2815,100,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0070,0.3000,0,1
17333,2018,10,2440,100,1,0,0,1,0,0,0,1,0,0,0,0,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0487,1.9000,0,1
17333,2018,10,2518,100,1,0,1,6,0,2,0,6,0,0,2,2,2,2,19,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1064,2.9000,0,4
17333,2018,10,2596,100,1,0,0,5,0,3,1,6,0,1,3,3,1,0,30,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-0.5010,12.5000,0,2
17335,2018,15,2683,100,1,0,4,13,0,2,0,15,1,2,1,1,6,5,53,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0426,14.6000,0,12
17335,2018,15,2731,100,1,0,4,12,0,2,2,14,2,1,0,0,6,3,56,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1787,13.6000,0,12
17335,2018,15,2774,100,1,0,4,16,0,4,3,19,0,2,1,1,3,6,67,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0733,22.2000,0,12
17335,2018,15,2817,100,1,0,4,16,0,4,2,16,6,0,4,4,6,4,55,0,1,1,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2613,12.1000,0,12
17336,2018,15,2647,100,1,0,0,1,0,0,0,1,0,0,0,0,0,1,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0195,0.8000,0,1
17336,2018,15,2667,100,1,0,1,3,0,0,0,3,0,0,0,0,2,1,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0326,1.5000,0,3
17336,2018,15,2731,100,1,0,2,7,0,1,1,9,0,2,0,0,4,1,31,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1238,12.2000,0,6
17336,2018,15,2764,100,1,0,2,6,0,0,1,6,0,0,0,0,3,2,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1074,4.5000,0,6
17338,2018,14,2435,100,1,0,0,6,0,2,0,6,0,0,4,0,1,1,11,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-0.5501,8.9000,0,2
17338,2018,14,2442,100,1,0,0,2,0,1,0,2,0,0,1,1,0,1,8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-0.0096,4.6000,0,1
17338,2018,14,2460,100,1,0,1,6,0,3,0,6,0,0,2,1,2,0,12,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.0326,14.3000,0,3
17338,2018,14,2467,100,1,0,0,1,0,1,0,2,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,2,-0.4441,5.0000,0,0
17338,2018,14,2476,100,1,0,0,1,0,1,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,-0.0180,0.3000,0,0
17338,2018,14,2491,100,1,0,0,1,0,1,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,-0.1201,1.8000,0,0
17338,2018,14,2496,100,1,0,0,2,0,0,0,2,0,0,0,0,0,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0274,1.3000,0,2
17338,2018,14,2505,100,1,0,0,1,0,0,1,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0317,1.3000,0,1
17338,2018,14,2524,100,1,0,1,6,0,1,1,9,0,3,3,0,3,1,33,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0285,16.8000,0,5
17338,2018,14,2546,100,1,0,0,0,0,0,0,1,0,1,1,1,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0054,0.2000,0,0
17338,2018,14,2567,100,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,-0.1250,3.1000,0,0
17338,2018,14,2584,100,1,0,1,5,0,2,0,7,0,1,2,2,1,2,19,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0714,6.0000,0,3
17338,2018,14,2589,100,1,0,0,1,0,0,0,1,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0197,0.8000,0,1
17344,2018,7,2436,100,1,0,4,14,0,1,6,15,2,1,0,0,3,3,60,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1876,15.1000,0,12
17344,2018,7,2484,100,1,0,4,15,0,2,7,16,0,1,2,2,2,3,60,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0765,10.3000,0,12
17344,2018,7,2577,100,1,0,4,16,0,4,6,16,2,0,1,1,4,2,64,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1228,12.3000,0,12
17347,2018,9,2448,100,1,0,4,12,0,0,3,13,3,1,0,0,4,5,52,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2043,11.1000,0,12
17347,2018,9,2490,100,1,0,4,16,0,3,3,22,3,6,3,2,4,5,108,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.1698,27.1000,0,12
17347,2018,9,2539,100,1,0,4,14,0,2,6,14,8,0,1,1,4,2,59,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798,9.1000,0,12
17347,2018,9,2585,100,1,0,4,16,0,4,3,17,2,1,1,1,7,2,63,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1140,20.6000,0,12
17350,2018,12,2471,100,1,0,1,6,0,1,5,6,0,0,0,0,0,0,30,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0037,0.6000,0,5
17350,2018,12,2501,100,1,0,1,6,0,2,2,8,0,2,3,3,1,1,30,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0038,7.0000,0,4
17350,2018,12,2526,100,1,0,2,6,0,0,1,7,0,1,0,0,1,4,26,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1516,7.8000,0,6
17350,2018,12,2569,100,1,0,2,7,0,3,1,9,0,2,1,1,2,1,28,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,-0.0124,5.7000,0,6
17350,2018,12,2598,100,1,0,0,3,0,1,1,5,0,2,2,2,0,1,22,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0560,3.4000,0,2
17354,2018,21,2455,100,1,0,4,14,0,3,2,14,0,0,0,0,4,5,44,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1871,12.4000,0,12
17354,2018,21,2505,100,1,0,4,15,0,3,3,16,0,1,1,1,5,4,61,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941,12.0000,0,12
17354,2018,21,2544,100,1,0,4,16,0,4,3,20,2,4,3,3,1,8,81,0,1,1,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1718,21.7000,0,12
17354,2018,21,2591,100,1,0,3,14,0,4,1,16,1,2,5,5,5,4,62,1,1,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3039,12.3000,0,10
17363,2018,29,2644,100,1,0,1,6,0,2,3,8,0,2,0,0,0,1,40,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0350,14.4000,0,5
17363,2018,29,2673,100,1,0,2,6,0,0,2,7,0,1,0,0,3,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1437,7.4000,0,6
17363,2018,29,2711,100,1,0,2,7,0,1,3,8,0,1,0,0,0,3,38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1349,10.2000,0,6
17363,2018,29,2785,100,1,0,1,5,0,2,1,5,0,0,1,1,0,2,23,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.0323,1.9000,0,3
17363,2018,29,2821,100,1,0,2,6,0,0,0,6,0,0,0,0,5,1,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.3408,14.0000,0,6
17371,2018,16,2663,100,1,0,1,8,0,4,2,11,0,1,2,2,1,2,26,2,1,0,0,0,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0819,8.3000,0,5
17371,2018,16,2757,100,1,0,1,4,0,1,1,4,0,0,0,0,2,0,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0075,0.6000,0,3
17376,2018,28,2649,100,1,0,2,8,0,3,2,8,0,0,0,0,3,0,24,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.1249,11.8000,0,6
17376,2018,28,2676,100,1,0,1,5,0,2,1,5,0,0,0,0,1,1,20,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0.0854,16.9000,0,3
17376,2018,28,2697,100,1,0,0,2,0,0,1,2,0,0,0,0,1,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0.0279,1.4000,0,2
17376,2018,28,2729,100,1,0,1,4,0,1,1,4,0,0,0,0,1,1,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0076,0.7000,0,3
17376,2018,28,2759,100,1,0,2,11,0,3,4,11,0,0,0,0,3,1,40,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0616,8.3000,0,8
17376,2018,28,2769,100,1,0,1,2,0,0,1,3,0,1,0,0,1,0,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.0401,2.9000,0,3
17376,2018,28,2786,100,1,0,1,4,0,2,0,4,0,0,0,0,1,1,22,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.1996,16.1000,0,3
17376,2018,28,2796,100,1,0,1,3,0,0,0,3,0,0,0,0,2,1,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0895,3.9000,0,3
17376,2018,28,2810,100,1,0,1,3,0,0,2,4,0,1,0,0,0,1,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0.0056,1.1000,0,3
17379,2018,10,2479,100,1,0,4,18,0,6,2,21,3,2,3,3,6,4,63,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.1501,25.7000,0,12
17379,2018,10,2518,100,1,0,4,17,0,6,2,18,0,1,2,2,9,0,65,0,1,1,0,1,0,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0650,14.9000,0,12
17379,2018,10,2564,100,1,0,4,12,0,2,1,13,7,1,0,0,5,4,49,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1425,9.8000,0,12
17379,2018,10,2612,100,1,0,4,13,0,2,3,17,2,3,0,0,4,4,61,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1868,20.8000,0,12
17380,2018,7,2436,100,1,0,2,8,0,2,0,8,0,0,0,0,3,3,32,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1238,8.5000,0,6
17380,2018,7,2478,100,1,0,2,6,0,1,2,7,0,1,0,0,1,2,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0.0560,3.0000,0,6
17380,2018,7,2506,100,1,0,2,7,0,1,2,7,0,0,0,0,4,0,22,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1499,6.9000,0,6
17380,2018,7,2533,100,1,0,2,11,0,5,1,12,0,1,2,2,5,0,40,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,-0.1210,15.4000,0,7
17380,2018,7,2568,100,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0206,0.8000,0,1
17380,2018,7,2577,100,1,0,0,3,0,1,0,4,0,1,2,0,0,2,22,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0.0028,8.9000,0,2
17385,2018,27,2643,100,1,0,1,3,0,0,0,5,0,2,0,0,1,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1203,12.8000,0,3
17385,2018,27,2677,100,1,0,1,5,0,2,1,6,0,1,1,1,0,2,25,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0769,6.6000,0,3
17385,2018,27,2752,100,1,0,1,7,0,4,1,7,0,0,1,1,2,0,26,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0401,14.9000,0,3
17385,2018,27,2801,100,1,0,1,4,0,2,0,4,0,0,0,0,1,1,11,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0180,3.7000,0,3
17385,2018,27,2818,100,1,0,1,5,0,1,1,7,0,1,2,2,1,2,31,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0206,2.3000,0,4
17392,2018,5,2474,100,1,0,4,15,0,3,4,15,0,0,1,1,7,1,54,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733,11.8000,0,12
17392,2018,5,2516,100,1,0,4,13,0,1,4,14,2,1,2,2,4,4,54,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595,10.1000,0,12
17392,2018,5,2565,100,1,0,4,15,0,4,5,18,2,2,2,2,2,4,65,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0559,16.9000,0,12
17392,2018,5,2610,100,1,0,4,13,0,1,4,15,8,2,1,1,4,4,53,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842,10.5000,0,12
17393,2018,29,2654,100,1,0,1,4,0,1,1,4,0,0,0,0,1,1,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1203,7.0000,0,3
17393,2018,29,2673,100,1,0,1,7,0,3,2,9,0,2,0,0,0,2,34,1,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0728,9.0000,0,4
17393,2018,29,2754,100,1,0,1,4,0,1,1,4,0,0,0,0,0,2,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0180,1.5000,0,3
17393,2018,29,2785,100,1,0,1,6,0,3,1,7,0,1,2,2,2,0,23,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.2357,6.3000,0,3
17402,2018,27,2671,100,1,0,4,14,0,3,2,16,7,2,0,0,5,4,62,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1291,14.1000,0,12
