message_id,subject,player_id_0,player_id_1,player_id_2,player_id_3,player_id_4,team_id_0,team_id_1,team_id_2,team_id_3,team_id_4,league_id_0,league_id_1,importance,message_type,hype,sender_type,sender_id,recipient_id,trade_id,date,deleted,notify,ongoing_story_id,text_is_modified
181,"NL All-Star Fan Voting Update",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2016-6-19",1,1,-1,0
182,"deGrom Spins Shutout Against Braves",17997,0,0,0,0,25,16,0,0,0,100,0,3,4,2,5,25,0,0,"2016-6-19",1,1,-1,0
183,"Dodgers End Braun's Streak",16447,0,0,0,0,23,22,0,0,0,100,0,3,4,3,5,23,0,0,"2016-6-19",1,1,-1,0
184,"Rougned Odor Captures AL Award",18080,0,0,0,0,13,0,0,0,0,100,0,3,7,1,5,13,0,0,"2016-6-20",1,1,-1,0
185,"Rizzo NL's Hottest Hitter",17453,0,0,0,0,17,0,0,0,0,100,0,3,7,1,5,17,0,0,"2016-6-20",1,1,-1,0
186,"Weekly Team Power Rankings",0,0,0,0,0,30,0,0,0,0,100,0,3,0,2,5,0,0,0,"2016-6-20",1,1,-1,0
187,"BNN Stats: Batting Split Stats Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2016-6-20",1,1,-1,0
188,"Fernandez Holds Braves Scoreless",17778,0,0,0,0,20,16,0,0,0,100,0,3,4,2,5,20,0,0,"2016-6-21",1,1,-1,0
189,"Tanaka Guns Down Twins",18151,0,0,0,0,9,8,0,0,0,100,0,3,4,2,5,9,0,0,"2016-6-24",1,1,-1,0
190,"Veteran Martinez Hits Three Dingers",15535,0,0,0,0,6,5,0,0,0,100,0,3,4,2,5,6,0,0,"2016-6-25",1,1,-1,0
191,"deGrom Pitches Gem against Atlanta",17997,0,0,0,0,25,16,0,0,0,100,0,3,4,2,5,25,0,0,"2016-6-25",1,1,-1,0
192,"Number 600 for Pujols",15370,0,0,0,0,1,10,0,0,0,100,0,3,5,3,5,1,0,0,"2016-6-25",1,1,-1,0
193,"Seattle No Match for Leake",17173,0,0,0,0,30,11,0,0,0,100,0,3,4,2,5,30,0,0,"2016-6-25",1,1,-1,0
194,"AL All-Star Fan Voting Update",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2016-6-26",1,1,-1,0
195,"NL All-Star Fan Voting Update",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2016-6-26",1,1,-1,0
196,"Myers Raps Cincinnati for 5 Hits",17858,0,0,0,0,28,18,0,0,0,100,0,3,4,2,5,28,0,0,"2016-6-26",1,1,-1,0
197,"Bradley Week's Best in AL",17734,0,0,0,0,3,0,0,0,0,100,0,3,7,1,5,3,0,0,"2016-6-27",1,1,-1,0
198,"Myers Sticks it to NL Pitchers",17858,0,0,0,0,28,0,0,0,0,100,0,3,7,1,5,28,0,0,"2016-6-27",1,1,-1,0
199,"Weekly Team Power Rankings",0,0,0,0,0,30,0,0,0,0,100,0,3,0,2,5,0,0,0,"2016-6-27",1,1,-1,0
200,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2016-6-27",1,1,-1,0
201,"Slabaugh Forced out as Manager in Atlanta",0,0,0,0,0,16,0,0,0,0,100,0,3,0,3,0,16,0,0,"2016-6-28",1,1,-1,0
202,"Great June Gets Machado AL Best Hitter Award",17626,0,0,0,0,2,0,0,0,0,100,0,3,7,2,5,2,0,0,"2016-7-1",1,1,-1,0
203,"June's Best NL Hitter is Anthony Rizzo",17453,0,0,0,0,17,0,0,0,0,100,0,3,7,2,5,17,0,0,"2016-7-1",1,1,-1,0
204,"AL Honors June's #1 Pitcher",18125,0,0,0,0,14,0,0,0,0,100,0,3,7,2,5,14,0,0,"2016-7-1",1,1,-1,0
205,"deGrom NL's #1 Pitcher in June",17997,0,0,0,0,25,0,0,0,0,100,0,3,7,2,5,25,0,0,"2016-7-1",1,1,-1,0
206,"AL Names Rookie of Month",18565,0,0,0,0,13,0,0,0,0,100,0,3,7,2,5,13,0,0,"2016-7-1",1,1,-1,0
207,"NL Selects Rookie Star of the Month",18536,0,0,0,0,26,0,0,0,0,100,0,3,7,2,5,26,0,0,"2016-7-1",1,1,-1,0
208,"Smyly Fashions Shutout Against Detroit",17692,0,0,0,0,12,6,0,0,0,100,0,3,4,2,5,12,0,0,"2016-7-1",1,1,-1,0
209,"Simmons 5-for-6 Against Red Sox",17689,0,0,0,0,1,3,0,0,0,100,0,3,4,2,5,1,0,0,"2016-7-2",1,1,-1,0
210,"Los Angeles's Kazmir Stands out in Shutout",15903,0,0,0,0,22,19,0,0,0,100,0,3,4,2,5,22,0,0,"2016-7-2",1,1,-1,0
211,"AL All-Star Fan Voting Update",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2016-7-3",1,1,-1,0
212,"NL All-Star Fan Voting Update",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2016-7-3",1,1,-1,0
213,"Strasburg Sharp, Whitewashes Reds ",17249,0,0,0,0,24,18,0,0,0,100,0,3,4,2,5,24,0,0,"2016-7-3",1,1,-1,0
214,"Veteran Ramirez Hits Three Dingers",16151,0,0,0,0,3,1,0,0,0,100,0,3,4,2,5,3,0,0,"2016-7-3",1,1,-1,0
215,"3-HR Day for Sano",18387,0,0,0,0,8,13,0,0,0,100,0,3,4,2,5,8,0,0,"2016-7-3",1,1,-1,0
216,"Braun Cracks 5 Hits",16447,0,0,0,0,23,30,0,0,0,100,0,3,4,2,5,23,0,0,"2016-7-3",1,1,-1,0
217,"Jimenez Humbles Seattle",16288,0,0,0,0,2,11,0,0,0,100,0,3,4,2,5,2,0,0,"2016-7-3",1,1,-1,0
218,"McCann on Fire: 5-for-5 for New York",16122,0,0,0,0,9,28,0,0,0,100,0,3,4,2,5,9,0,0,"2016-7-3",1,1,-1,0
219,"Week's Premier Performer Honored by AL",18387,0,0,0,0,8,0,0,0,0,100,0,3,7,1,5,8,0,0,"2016-7-4",1,1,-1,0
220,"Rizzo Week's #1 Player",17453,0,0,0,0,17,0,0,0,0,100,0,3,7,1,5,17,0,0,"2016-7-4",1,1,-1,0
221,"Weekly Team Power Rankings",0,0,0,0,0,30,0,0,0,0,100,0,3,0,2,5,0,0,0,"2016-7-4",1,1,-1,0
222,"BNN Stats: Batting Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2016-7-4",1,1,-1,0
223,"Indians Blank Detroit, Salazar Winner",17903,0,0,0,0,5,6,0,0,0,100,0,3,4,2,5,5,0,0,"2016-7-4",1,1,-1,0
224,"Freeman Has Hot Hand, Bangs 5 hits",17138,0,0,0,0,16,26,0,0,0,100,0,3,4,2,5,16,0,0,"2016-7-5",1,1,-1,0
225,"Braun Strokes 5 Hits",16447,0,0,0,0,23,24,0,0,0,100,0,3,4,2,5,23,0,0,"2016-7-5",1,1,-1,0
226,"Garcia Guns Down Pirates",16703,0,0,0,0,30,27,0,0,0,100,0,3,4,2,5,30,0,0,"2016-7-6",1,1,-1,0
227,"Betts's Hit Streak Soars to 20 Games",17964,0,0,0,0,3,12,0,0,0,100,0,3,4,2,5,3,0,0,"2016-7-8",1,1,-1,0
228,"Strasburg Razor-Sharp, Shuts Out New York",17249,0,0,0,0,24,25,0,0,0,100,0,3,4,2,5,24,0,0,"2016-7-8",1,1,-1,0
229,"Four-bagger Feast: Gattis Slugs 3 for Houston",17791,0,0,0,0,21,10,0,0,0,100,0,3,4,2,5,21,0,0,"2016-7-9",1,1,-1,0
230,"Beltre 5-for-7 Against Minnesota",875,0,0,0,0,13,8,0,0,0,100,0,3,4,2,5,13,0,0,"2016-7-9",1,1,-1,0
231,"AL All-Star Fan Voting Final Results",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2016-7-10",1,1,-1,0
232,"NL All-Star Fan Voting Final Results",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2016-7-10",1,1,-1,0
233,"MLB News: The All-Star Game Rosters Have Been Announced",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2016-7-10",1,1,-1,0
234,"Gonzalez Gives New York Goose Eggs",16711,0,0,0,0,24,25,0,0,0,100,0,3,4,2,5,24,0,0,"2016-7-10",1,1,-1,0
235,"Saunders on the Attack, Player of the Week",17032,0,0,0,0,14,0,0,0,0,100,0,3,7,1,5,14,0,0,"2016-7-11",1,1,-1,0
236,"NL Awards Player of the Week Trophy",17398,0,0,0,0,19,0,0,0,0,100,0,3,7,1,5,19,0,0,"2016-7-11",1,1,-1,0
237,"Weekly Team Power Rankings",0,0,0,0,0,30,0,0,0,0,100,0,3,0,2,5,0,0,0,"2016-7-11",1,1,-1,0
238,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2016-7-11",1,1,-1,0
239,"Rizzo Dominates in 9-1 Win over AL All-Stars",17453,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2016-7-12",1,1,-1,0
240,"Hit #3000 for Angels Pujols",15370,0,0,0,0,1,4,0,0,0,100,0,3,5,3,5,1,0,0,"2016-7-15",1,1,-1,0
241,"Yankees Snap Betts's Streak at 22",17964,0,0,0,0,3,9,0,0,0,100,0,3,4,3,5,3,0,0,"2016-7-15",1,1,-1,0
242,"Cincinnati's Lamb Stands out in Shutout",18301,0,0,0,0,18,23,0,0,0,100,0,3,4,2,5,18,0,0,"2016-7-16",1,1,-1,0
243,"Ray on Fire, Strikes out 18 Dodgers",18105,0,0,0,0,15,22,0,0,0,100,0,3,4,2,5,15,0,0,"2016-7-17",1,1,-1,0
244,"McHugh Records Shutout Against Mariners",17633,0,0,0,0,21,11,0,0,0,100,0,3,4,2,5,21,0,0,"2016-7-17",1,1,-1,0
245,"Happ Pitches Blue Jays to Shutout Win",16511,0,0,0,0,14,10,0,0,0,100,0,3,4,2,5,14,0,0,"2016-7-17",1,1,-1,0
246,"Red Sox Blank New York, Price Winner",16799,0,0,0,0,3,9,0,0,0,100,0,3,4,2,5,3,0,0,"2016-7-17",1,1,-1,0
247,"Escobar Pounds AL Pitchers This Week",16695,0,0,0,0,7,0,0,0,0,100,0,3,7,1,5,7,0,0,"2016-7-18",1,1,-1,0
248,"Week's Premier Player: Philadelphia's Franco",18015,0,0,0,0,26,0,0,0,0,100,0,3,7,1,5,26,0,0,"2016-7-18",1,1,-1,0
249,"Weekly Team Power Rankings",0,0,0,0,0,17,0,0,0,0,100,0,3,0,2,5,0,0,0,"2016-7-18",1,1,-1,0
250,"BNN Stats: Batting Split Stats Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2016-7-18",1,1,-1,0
251,"Minnesota Blanks Tigers, Nolasco at His Best",16344,0,0,0,0,8,6,0,0,0,100,0,3,4,2,5,8,0,0,"2016-7-18",1,1,-1,0
252,"Yankees Pineda Strikes out 15 Orioles",17446,0,0,0,0,9,2,0,0,0,100,0,3,4,2,5,9,0,0,"2016-7-20",1,1,-1,0
253,"Detroit's Pelfrey Stands out in Shutout",16353,0,0,0,0,6,4,0,0,0,100,0,3,4,2,5,6,0,0,"2016-7-21",1,1,-1,0
254,"Freeman Slaps 5 Hits",17138,0,0,0,0,16,19,0,0,0,100,0,3,4,2,5,16,0,0,"2016-7-22",1,1,-1,0
255,"Detroit's Fulmer Shuts Out White Sox",18498,0,0,0,0,6,4,0,0,0,100,0,3,4,2,5,6,0,0,"2016-7-22",1,1,-1,0
256,"Castellanos Sizzles -- Smokes White Sox for 5 Hits",17744,0,0,0,0,6,4,0,0,0,100,0,3,4,2,5,6,0,0,"2016-7-23",1,1,-1,0
257,"Philadelphia Befuddled by Taillon",18649,0,0,0,0,27,26,0,0,0,100,0,3,4,2,5,27,0,0,"2016-7-24",1,1,-1,0
258,"Blackmon Slams 5 Hits for Colorado",17292,0,0,0,0,19,16,0,0,0,100,0,3,4,2,5,19,0,0,"2016-7-24",1,1,-1,0
259,"Ramirez Gets 300th Home Run",16151,0,0,0,0,3,8,0,0,0,100,0,3,5,3,5,3,0,0,"2016-7-24",1,1,-1,0
260,"Kluber Mystifies Baltimore",17392,0,0,0,0,5,2,0,0,0,100,0,3,4,2,5,5,0,0,"2016-7-24",1,1,-1,0
261,"Week's Premier Player: Detroit's Martinez",15535,0,0,0,0,6,0,0,0,0,100,0,3,7,1,5,6,0,0,"2016-7-25",1,1,-1,0
262,"NL Player of the Week Awarded",17292,0,0,0,0,19,0,0,0,0,100,0,3,7,1,5,19,0,0,"2016-7-25",1,1,-1,0
263,"Weekly Team Power Rankings",0,0,0,0,0,17,0,0,0,0,100,0,3,0,2,5,0,0,0,"2016-7-25",1,1,-1,0
264,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2016-7-25",1,1,-1,0
265,"Razor-Sharp Bettis Blanks Baltimore ",17729,0,0,0,0,19,2,0,0,0,100,0,3,4,2,5,19,0,0,"2016-7-26",1,1,-1,0
266,"Shields Shuts Out Chicago",16396,0,0,0,0,4,17,0,0,0,100,0,3,4,2,5,4,0,0,"2016-7-26",1,1,-1,0
267,"Gray Sharp, Whitewashes Orioles ",18269,0,0,0,0,19,2,0,0,0,100,0,3,4,2,5,19,0,0,"2016-7-27",1,1,-1,0
268,"Marlins Hurler Fernandez Tosses Masterpiece",17778,0,0,0,0,20,30,0,0,0,100,0,3,4,2,5,20,0,0,"2016-7-28",1,1,-1,0
269,"Peavy Tosses Shutout Against Washington",15554,0,0,0,0,29,24,0,0,0,100,0,3,4,2,5,29,0,0,"2016-7-30",1,1,-1,0
270,"Upton Belts 3 HR Against Houston",16621,0,0,0,0,6,21,0,0,0,100,0,3,4,2,5,6,0,0,"2016-7-30",1,1,-1,0
271,"DeSclafani Stops San Diego Cold",17999,0,0,0,0,18,28,0,0,0,100,0,3,4,2,5,18,0,0,"2016-7-30",1,1,-1,0
272,"Gonzalez Reaches 2000 Milestone",15871,0,0,0,0,22,15,0,0,0,100,0,3,5,3,5,22,0,0,"2016-7-30",1,1,-1,0
273,"Hits Galore: Orlando Drills 5 Hits",18352,0,0,0,0,7,13,0,0,0,100,0,3,4,2,5,7,0,0,"2016-7-31",1,1,-1,0
274,"AL Names Top Player of the Week",18352,0,0,0,0,7,0,0,0,0,100,0,3,7,1,5,7,0,0,"2016-8-1",1,1,-1,0
275,"Cabrera Wins NL Player of the Week Trophy",16457,0,0,0,0,25,0,0,0,0,100,0,3,7,1,5,25,0,0,"2016-8-1",1,1,-1,0
276,"Abreu Wins Best Bat Trophy in July",17931,0,0,0,0,4,0,0,0,0,100,0,3,7,2,5,4,0,0,"2016-8-1",1,1,-1,0
277,"NL's Premier Batter Picked",17246,0,0,0,0,20,0,0,0,0,100,0,3,7,2,5,20,0,0,"2016-8-1",1,1,-1,0
278,"July's AL Top Pitcher is Red Sox Porcello",17009,0,0,0,0,3,0,0,0,0,100,0,3,7,2,5,3,0,0,"2016-8-1",1,1,-1,0
279,"Strasburg Best NL Starter",17249,0,0,0,0,24,0,0,0,0,100,0,3,7,2,5,24,0,0,"2016-8-1",1,1,-1,0
280,"AL Selects Rookie Star of the Month",18565,0,0,0,0,13,0,0,0,0,100,0,3,7,2,5,13,0,0,"2016-8-1",1,1,-1,0
281,"NL Names Rookie of Month",18473,0,0,0,0,17,0,0,0,0,100,0,3,7,2,5,17,0,0,"2016-8-1",1,1,-1,0
282,"Weekly Team Power Rankings",0,0,0,0,0,30,0,0,0,0,100,0,3,0,2,5,0,0,0,"2016-8-1",1,1,-1,0
283,"BNN Stats: Batting Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2016-8-1",1,1,-1,0
284,"Minnesota Bats Silenced by Salazar",17903,0,0,0,0,5,8,0,0,0,100,0,3,4,2,5,5,0,0,"2016-8-1",1,1,-1,0
285,"White Sox Shut Out Tigers, Sale Winner",17230,0,0,0,0,4,6,0,0,0,100,0,3,4,2,5,4,0,0,"2016-8-3",1,1,-1,0
286,"Guerra Super -- No-Hits San Diego",18272,0,0,0,0,23,28,0,0,0,100,0,3,4,3,5,23,0,0,"2016-8-3",1,1,-1,0
287,"Consecutive-Game Hit Streak Continues for Hosmer",17382,0,0,0,0,7,12,0,0,0,100,0,3,4,2,5,7,0,0,"2016-8-4",1,1,-1,0
288,"Hitting Streak Still Alive for Cabrera",16032,0,0,0,0,4,2,0,0,0,100,0,3,4,2,5,4,0,0,"2016-8-5",1,1,-1,0
289,"Archer Holds Twins Scoreless",17513,0,0,0,0,12,8,0,0,0,100,0,3,4,2,5,12,0,0,"2016-8-6",1,1,-1,0
290,"Shields Dominates Baltimore",16396,0,0,0,0,4,2,0,0,0,100,0,3,4,2,5,4,0,0,"2016-8-7",1,1,-1,0
291,"Hosmer Week's #1 Player",17382,0,0,0,0,7,0,0,0,0,100,0,3,7,1,5,7,0,0,"2016-8-8",1,1,-1,0
292,"Arizona Second Baseman Nets NL Award",17686,0,0,0,0,15,0,0,0,0,100,0,3,7,1,5,15,0,0,"2016-8-8",1,1,-1,0
293,"Weekly Team Power Rankings",0,0,0,0,0,5,0,0,0,0,100,0,3,0,2,5,0,0,0,"2016-8-8",1,1,-1,0
294,"BNN Stats: Active Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2016-8-8",1,1,-1,0
295,"Cano Gets #300",16036,0,0,0,0,11,6,0,0,0,100,0,3,5,3,5,11,0,0,"2016-8-9",1,1,-1,0
296,"Aybar Bangs Out 6 Base Hits ",16215,0,0,0,0,16,23,0,0,0,100,0,3,4,2,5,16,0,0,"2016-8-9",1,1,-1,0
297,"Happ Sharp, Whitewashes Bay Rays ",16511,0,0,0,0,14,12,0,0,0,100,0,3,4,2,5,14,0,0,"2016-8-10",1,1,-1,0
298,"Hit Streak Now at 25 for Hosmer",17382,0,0,0,0,7,4,0,0,0,100,0,3,4,2,5,7,0,0,"2016-8-10",1,1,-1,0
299,"Cabrera Runs Hit String to 25 Straight Games",16032,0,0,0,0,4,7,0,0,0,100,0,3,4,2,5,4,0,0,"2016-8-11",1,1,-1,0
300,"Marlins End Cabrera's Streak",16032,0,0,0,0,4,20,0,0,0,100,0,3,4,3,5,4,0,0,"2016-8-13",1,1,-1,0
301,"Twins End Hosmer's Streak",17382,0,0,0,0,7,8,0,0,0,100,0,3,4,3,5,7,0,0,"2016-8-14",1,1,-1,0
302,"Hit #2000 for Yankees Teixeira",15777,0,0,0,0,9,12,0,0,0,100,0,3,5,3,5,9,0,0,"2016-8-14",1,1,-1,0
303,"Cueto Holds Baltimore Scoreless",16679,0,0,0,0,29,2,0,0,0,100,0,3,4,2,5,29,0,0,"2016-8-14",1,1,-1,0
304,"Calhoun Wins AL Player of the Week",17531,0,0,0,0,1,0,0,0,0,100,0,3,7,1,5,1,0,0,"2016-8-15",1,1,-1,0
305,"NL Names Best Player",16314,0,0,0,0,16,0,0,0,0,100,0,3,7,1,5,16,0,0,"2016-8-15",1,1,-1,0
306,"Weekly Team Power Rankings",0,0,0,0,0,5,0,0,0,0,100,0,3,0,2,5,0,0,0,"2016-8-15",1,1,-1,0
307,"BNN Stats: Size Matters",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2016-8-15",1,1,-1,0
308,"Dickey Gives New York Goose Eggs",15270,0,0,0,0,14,9,0,0,0,100,0,3,4,2,5,14,0,0,"2016-8-15",1,1,-1,0
309,"Carrasco Stops Chicago",16898,0,0,0,0,5,4,0,0,0,100,0,3,4,2,5,5,0,0,"2016-8-17",1,1,-1,0
310,"Rangers Blank Bay Rays, Hamels Wins",16270,0,0,0,0,13,12,0,0,0,100,0,3,4,2,5,13,0,0,"2016-8-19",1,1,-1,0
311,"Toronto Bats Silenced by Tomlin",17255,0,0,0,0,5,14,0,0,0,100,0,3,4,2,5,5,0,0,"2016-8-20",1,1,-1,0
312,"5-Hit Game for Odor",18080,0,0,0,0,13,12,0,0,0,100,0,3,4,2,5,13,0,0,"2016-8-20",1,1,-1,0
313,"Hit Parade: Orlando Pops 5 Hits",18352,0,0,0,0,7,8,0,0,0,100,0,3,4,2,5,7,0,0,"2016-8-20",1,1,-1,0
314,"Week's Best Player: Cleveland's Ramirez",17884,0,0,0,0,5,0,0,0,0,100,0,3,7,1,5,5,0,0,"2016-8-22",1,1,-1,0
315,"NL's Best Batter Announced",18383,0,0,0,0,17,0,0,0,0,100,0,3,7,1,5,17,0,0,"2016-8-22",1,1,-1,0
316,"Weekly Team Power Rankings",0,0,0,0,0,5,0,0,0,0,100,0,3,0,2,5,0,0,0,"2016-8-22",1,1,-1,0
317,"BNN Stats: Active Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2016-8-22",1,1,-1,0
318,"San Diego Whitewashed by Lester",16301,0,0,0,0,17,28,0,0,0,100,0,3,4,2,5,17,0,0,"2016-8-22",1,1,-1,0
319,"Walker Twirls Shutout",17926,0,0,0,0,11,9,0,0,0,100,0,3,4,2,5,11,0,0,"2016-8-23",1,1,-1,0
320,"Fernandez Holds Kansas City Scoreless",17778,0,0,0,0,20,7,0,0,0,100,0,3,4,2,5,20,0,0,"2016-8-24",1,1,-1,0
321,"Teheran Spins Shutout",17487,0,0,0,0,16,15,0,0,0,100,0,3,4,2,5,16,0,0,"2016-8-24",1,1,-1,0
322,"Cleveland No Match for Hamels",16270,0,0,0,0,13,5,0,0,0,100,0,3,4,2,5,13,0,0,"2016-8-25",1,1,-1,0
323,"Ellsbury Socks it to Orioles, Cracks 5 Hits ",16486,0,0,0,0,9,2,0,0,0,100,0,3,4,2,5,9,0,0,"2016-8-27",1,1,-1,0
324,"Bumgarner Shines in Perfect Game",16890,0,0,0,0,29,16,0,0,0,100,0,3,4,3,5,29,0,0,"2016-8-28",1,1,-1,0
325,"AL Player of the Week Named",18565,0,0,0,0,13,0,0,0,0,100,0,3,7,1,5,13,0,0,"2016-8-29",1,1,-1,0
326,"Washington's Murphy NL's Best",16781,0,0,0,0,24,0,0,0,0,100,0,3,7,1,5,24,0,0,"2016-8-29",1,1,-1,0
327,"Weekly Team Power Rankings",0,0,0,0,0,5,0,0,0,0,100,0,3,0,2,5,0,0,0,"2016-8-29",1,1,-1,0
328,"BNN Stats: Batting Leaders at Second Base",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2016-8-29",1,1,-1,0
329,"16-K Masterpiece for Anderson",18329,0,0,0,0,19,22,0,0,0,100,0,3,4,2,5,19,0,0,"2016-8-31",1,1,-1,0
330,"Sale Gives Detroit Goose Eggs",17230,0,0,0,0,4,6,0,0,0,100,0,3,4,2,5,4,0,0,"2016-8-31",1,1,-1,0
331,"#300 for Gonzalez",15871,0,0,0,0,22,19,0,0,0,100,0,3,5,3,5,22,0,0,"2016-8-31",1,1,-1,0
332,"AL's Top Hitter Announced",17964,0,0,0,0,3,0,0,0,0,100,0,3,7,2,5,3,0,0,"2016-9-1",1,1,-1,0
333,"Murphy Named NL Batter of the Month ",16781,0,0,0,0,24,0,0,0,0,100,0,3,7,2,5,24,0,0,"2016-9-1",1,1,-1,0
334,"Best Pitcher Picked by AL",17230,0,0,0,0,4,0,0,0,0,100,0,3,7,2,5,4,0,0,"2016-9-1",1,1,-1,0
335,"August's Starter of the Month Goes to Bumgarner ",16890,0,0,0,0,29,0,0,0,0,100,0,3,7,2,5,29,0,0,"2016-9-1",1,1,-1,0
336,"AL Names Rookie of Month",18565,0,0,0,0,13,0,0,0,0,100,0,3,7,2,5,13,0,0,"2016-9-1",1,1,-1,0
337,"NL Selects Rookie Star of the Month",18477,0,0,0,0,19,0,0,0,0,100,0,3,7,2,5,19,0,0,"2016-9-1",1,1,-1,0
338,"5 Hits for Pirates Jaso",16734,0,0,0,0,27,23,0,0,0,100,0,3,4,2,5,27,0,0,"2016-9-2",1,1,-1,0
339,"Cabrera Hits in 20 Consecutive Games ",15636,0,0,0,0,6,7,0,0,0,100,0,3,4,2,5,6,0,0,"2016-9-3",1,1,-1,0
340,"Piscotty Has Hot Hand, Bangs 5 hits",18364,0,0,0,0,30,18,0,0,0,100,0,3,4,2,5,30,0,0,"2016-9-3",1,1,-1,0
341,"Santiago Silences Chicago",17464,0,0,0,0,8,4,0,0,0,100,0,3,4,2,5,8,0,0,"2016-9-3",1,1,-1,0
342,"Detroit Blanked by Volquez",16197,0,0,0,0,7,6,0,0,0,100,0,3,4,2,5,7,0,0,"2016-9-4",1,1,-1,0
343,"AL Star of the Week Picked",16151,0,0,0,0,3,0,0,0,0,100,0,3,7,1,5,3,0,0,"2016-9-5",1,1,-1,0
344,"Week's #1 Player: St. Louis's Carpenter",17305,0,0,0,0,30,0,0,0,0,100,0,3,7,1,5,30,0,0,"2016-9-5",1,1,-1,0
345,"Athletics Out of Time, Out of Playoffs",0,0,0,0,0,10,0,0,0,0,100,0,1,3,3,5,10,0,0,"2016-9-5",1,1,-1,0
346,"Weekly Team Power Rankings",0,0,0,0,0,30,0,0,0,0,100,0,3,0,2,5,0,0,0,"2016-9-5",1,1,-1,0
347,"BNN Stats: It's All About Experience",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2016-9-5",1,1,-1,0
348,"Sale Twirls Shutout",17230,0,0,0,0,4,6,0,0,0,100,0,3,4,2,5,4,0,0,"2016-9-5",1,1,-1,0
349,"White Sox End Cabrera's Streak",15636,0,0,0,0,6,4,0,0,0,100,0,3,4,3,5,6,0,0,"2016-9-5",1,1,-1,0
350,"Dreadful Season Sees Playoff Hopes Dashed for Cincinnati",0,0,0,0,0,18,0,0,0,0,100,0,1,3,3,5,18,0,0,"2016-9-6",1,1,-1,0
351,"Quintana Sparkles in Shutout",17667,0,0,0,0,4,6,0,0,0,100,0,3,4,2,5,4,0,0,"2016-9-7",1,1,-1,0
352,"Bay Rays Mathematically Out of Playoffs",0,0,0,0,0,12,0,0,0,0,100,0,1,3,3,5,12,0,0,"2016-9-8",1,1,-1,0
353,"Skipper Gephart Cut by Athletics",0,0,0,0,0,10,0,0,0,0,100,0,3,0,3,0,10,0,0,"2016-9-8",1,1,-1,0
354,"Sabathia Shackles Tampa",15383,0,0,0,0,9,12,0,0,0,100,0,3,4,2,5,9,0,0,"2016-9-8",1,1,-1,0
355,"Herrera Torches Nationals for 5 Hits",18280,0,0,0,0,26,24,0,0,0,100,0,3,4,2,5,26,0,0,"2016-9-8",1,1,-1,0
356,"Bay Rays Owner Says Hartfelder Crossed the Line",0,0,0,0,0,12,0,0,0,0,100,0,3,3,0,5,0,0,0,"2016-9-8",1,1,28,0
357,"Padres Mathematically Out of Playoffs",0,0,0,0,0,28,0,0,0,0,100,0,1,3,3,5,28,0,0,"2016-9-9",1,1,-1,0
358,"Playoffs Officially Out of Reach for Padres",0,0,0,0,0,28,0,0,0,0,100,0,3,3,0,5,0,0,0,"2016-9-9",1,1,-1,0
359,"Ransom Removed in San Diego; Fired as Manager",0,0,0,0,0,28,0,0,0,0,100,0,3,0,3,0,28,0,0,"2016-9-9",1,1,-1,0
360,"Markakis Reaches 2000 Milestone",16314,0,0,0,0,16,25,0,0,0,100,0,3,5,3,5,16,0,0,"2016-9-9",1,1,-1,0
361,"Red-Hot Bat: Rosario Collects Cycle",18380,0,0,0,0,8,5,0,0,0,100,0,3,4,2,5,8,0,0,"2016-9-10",1,1,-1,0
362,"Wainwright Hurls Shutout",16198,0,0,0,0,30,23,0,0,0,100,0,3,4,2,5,30,0,0,"2016-9-10",1,1,-1,0
