player_id,year,team_id,league_id,level_id,split_id,position,tc,a,po,er,ip,g,gs,e,dp,tp,pb,sba,rto,ipf,plays,plays_base,roe,zr
14897,2004,23,100,1,0,1,10,7,2,0,50,26,3,1,0,0,0,0,0,0,11,11,1,-0.3608
14897,2005,23,100,1,0,1,8,5,3,0,45,45,0,0,0,0,0,0,0,1,9,9,0,0.0448
14897,2006,23,100,1,0,1,9,7,2,0,26,22,0,0,1,0,0,0,0,0,11,11,0,0.0445
14897,2007,23,100,1,0,1,0,0,0,0,7,6,0,0,0,0,0,0,0,1,0,0,0,-0.0279
14897,2008,25,100,1,0,1,4,2,1,0,9,8,0,1,0,0,0,0,0,1,2,2,1,-0.5007
14905,2000,7,100,1,0,1,10,4,5,0,73,20,14,1,0,0,0,0,0,1,7,7,1,-0.4082
14905,2000,28,100,1,0,1,10,5,5,0,51,11,11,0,0,0,0,0,0,0,7,7,0,0.0752
14905,2001,28,100,1,0,1,1,0,1,0,16,22,0,0,0,0,0,0,0,0,0,0,0,0.0077
14905,2001,9,100,1,0,1,2,1,1,0,23,16,0,0,0,0,0,0,0,0,1,1,0,0.0200
14905,2002,29,100,1,0,1,3,3,0,0,34,25,0,0,1,0,0,0,0,0,4,3,0,0.5817
14905,2003,28,100,1,0,1,11,6,5,0,49,41,0,0,0,0,0,0,0,1,6,6,0,0.0119
14905,2004,28,100,1,0,1,11,4,7,0,52,48,0,0,0,0,0,0,0,1,5,5,0,0.0723
14905,2005,2,100,1,0,1,2,2,0,0,1,2,0,0,0,0,0,0,0,1,2,2,0,0.0220
14905,2005,19,100,1,0,1,5,3,2,0,30,33,0,0,0,0,0,0,0,0,4,4,0,0.0063
14905,2005,10,100,1,0,1,2,2,0,0,4,3,0,0,0,0,0,0,0,2,2,2,0,0.0174
14905,2006,10,100,1,0,1,3,2,1,0,22,15,0,0,0,0,0,0,0,0,2,2,0,-0.0299
14912,2000,5,100,1,0,1,4,2,2,0,21,7,2,0,1,0,0,0,0,2,2,2,0,0.0267
14912,2001,15,100,1,0,1,9,6,3,0,31,9,7,0,0,0,0,0,0,1,10,9,0,0.6040
14916,2001,28,100,1,0,3,58,2,55,0,49,6,6,1,6,0,0,0,0,0,12,12,1,-0.2192
14916,2002,18,100,1,0,3,2,0,2,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0.0137
14916,2003,6,100,1,0,3,245,14,229,0,225,28,26,2,20,0,0,0,0,2,35,36,2,-0.7544
14916,2003,6,100,1,0,7,24,0,24,0,76,9,9,0,0,0,0,0,0,0,23,25,0,-1.2262
14916,2004,30,100,1,0,3,5,0,5,0,5,2,0,0,1,0,0,0,0,1,1,1,0,0.0117
14916,2006,12,100,1,0,3,46,6,40,0,39,5,5,0,5,0,0,0,0,0,19,19,0,0.2768
14922,2000,18,100,1,0,1,4,1,3,0,32,26,0,0,0,0,0,0,0,2,2,2,0,0.0349
14922,2001,18,100,1,0,1,2,2,0,0,5,3,0,0,0,0,0,0,0,1,2,2,0,0.0203
14922,2001,9,100,1,0,1,1,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0.0024
14922,2002,5,100,1,0,1,5,4,1,0,33,33,0,0,0,0,0,0,0,0,5,5,0,0.0905
14942,2000,26,100,1,0,1,37,17,19,0,217,32,32,1,1,0,0,0,0,1,22,22,1,-0.2213
14942,2001,26,100,1,0,1,26,19,7,0,187,30,25,0,0,0,0,0,0,0,20,21,0,-0.2322
14942,2002,26,100,1,0,1,43,28,12,0,221,31,30,3,3,0,0,0,0,2,38,38,3,-0.8472
14942,2003,26,100,1,0,1,56,36,18,0,230,33,33,2,1,0,0,0,0,1,40,38,2,0.1635
14942,2004,26,100,1,0,1,27,12,13,0,166,33,23,2,0,0,0,0,0,0,20,19,2,-0.2240
14942,2005,26,100,1,0,1,7,4,3,0,88,23,13,0,0,0,0,0,0,0,9,9,0,-0.0140
14942,2006,26,100,1,0,1,17,11,5,0,110,29,12,1,0,0,0,0,0,0,16,15,1,-0.0942
14942,2007,22,100,1,0,1,24,15,9,0,141,32,18,0,2,0,0,0,0,0,15,15,0,-0.4533
14942,2008,28,100,1,0,1,22,14,7,0,136,21,21,1,0,0,0,0,0,1,19,18,0,0.3364
14942,2008,21,100,1,0,1,11,7,4,0,79,12,12,0,0,0,0,0,0,2,11,10,0,0.4029
14942,2009,22,100,1,0,1,46,22,23,0,218,34,34,1,0,0,0,0,0,2,26,27,1,-1.5473
14942,2010,23,100,1,0,1,35,23,12,0,194,34,34,0,3,0,0,0,0,0,28,26,0,0.5710
14942,2011,23,100,1,0,1,35,26,8,0,183,33,33,1,0,0,0,0,0,1,32,30,0,0.7659
14942,2012,23,100,1,0,1,26,19,6,0,122,24,24,1,0,0,0,0,0,1,23,23,0,-0.1801
14942,2012,2,100,1,0,1,1,0,1,0,6,2,2,0,0,0,0,0,0,1,0,0,0,-0.0212
14942,2014,20,100,1,0,1,0,0,0,0,20,4,4,0,0,0,0,0,0,1,0,0,0,-0.0760
14942,2014,2,100,1,0,1,2,1,1,0,3,2,0,0,0,0,0,0,0,2,0,0,0,-0.0137
14942,2014,1,100,1,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,-0.0150
14942,2015,6,100,1,0,1,6,3,3,0,30,7,7,0,0,0,0,0,0,2,3,3,0,-0.0255
14950,2000,15,100,1,0,6,590,399,175,0,1249,146,142,16,90,0,0,0,0,1,405,401,16,-4.4244
14950,2000,15,100,1,0,9,1,0,1,0,12,5,0,0,0,0,0,0,0,1,0,0,0,0.0000
14950,2001,15,100,1,0,6,469,332,127,0,987,126,114,10,69,0,0,0,0,0,352,343,10,1.4703
14950,2002,15,100,1,0,6,640,436,187,0,1276,151,149,17,87,0,0,0,0,1,449,433,17,0.9022
14950,2003,15,100,1,0,6,219,146,70,0,431,55,50,3,42,0,0,0,0,1,143,143,3,-0.9051
14950,2003,15,100,1,0,4,3,1,2,0,2,1,0,0,1,0,0,0,0,2,1,1,0,0.0092
14950,2003,19,100,1,0,6,62,40,22,0,107,12,12,0,7,0,0,0,0,1,40,41,0,-0.3497
14950,2003,19,100,1,0,4,15,9,5,0,44,5,5,1,2,0,0,0,0,0,9,8,1,0.0827
14950,2003,17,100,1,0,4,40,30,9,0,83,14,10,1,5,0,0,0,0,1,29,29,1,-0.3336
14950,2003,17,100,1,0,6,5,5,0,0,6,5,0,0,0,0,0,0,0,0,5,5,0,0.0313
14950,2004,30,100,1,0,4,560,331,209,0,1091,125,125,20,73,0,0,0,0,2,332,330,20,-8.8313
14950,2004,30,100,1,0,6,11,10,1,0,24,9,0,0,2,0,0,0,0,1,10,10,0,0.0831
14950,2004,30,100,1,0,9,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0.0000
14950,2004,30,100,1,0,7,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0.0171
14950,2004,30,100,1,0,8,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0.0287
14950,2005,9,100,1,0,4,96,60,35,0,185,27,22,1,19,0,0,0,0,0,52,52,1,-0.1397
14950,2005,9,100,1,0,7,96,0,92,0,337,41,38,4,0,0,0,0,0,1,86,84,2,1.6146
14950,2005,9,100,1,0,8,51,2,49,0,160,22,17,0,1,0,0,0,0,1,49,50,0,0.5131
14950,2005,9,100,1,0,9,10,2,8,0,28,4,3,0,1,0,0,0,0,0,8,8,0,0.1819
14950,2006,18,100,1,0,4,24,12,12,0,39,6,5,0,1,0,0,0,0,1,14,13,0,0.6485
14950,2006,18,100,1,0,6,2,2,0,0,2,1,0,0,0,0,0,0,0,0,2,3,0,-0.5723
14950,2006,17,100,1,0,4,54,33,19,0,95,13,12,2,10,0,0,0,0,0,38,39,2,-1.6685
14950,2006,17,100,1,0,9,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0.0196
14950,2006,17,100,1,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0000
14956,2000,23,100,1,0,1,14,7,7,0,70,16,10,0,1,0,0,0,0,0,7,6,0,0.5893
14956,2000,5,100,1,0,1,19,10,8,0,81,11,11,1,1,0,0,0,0,0,10,11,1,-0.8865
14956,2001,5,100,1,0,1,3,2,1,0,47,10,10,0,0,0,0,0,0,0,2,3,0,-0.4596
14956,2002,13,100,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0.0008
14956,2002,26,100,1,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0036
14956,2002,30,100,1,0,1,2,1,1,0,12,11,0,0,0,0,0,0,0,0,1,1,0,0.0247
14956,2003,3,100,1,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,2,1,1,0,0.0067
14968,2001,27,100,1,0,3,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0000
14968,2004,20,100,1,0,6,3,1,2,0,12,8,0,0,0,0,0,0,0,0,2,3,0,-0.5834
14968,2004,20,100,1,0,3,5,0,5,0,3,2,0,0,1,0,0,0,0,1,1,1,0,0.0117
14968,2005,20,100,1,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0000
14968,2006,20,100,1,0,3,25,0,25,0,24,13,0,0,3,0,0,0,0,0,1,1,0,0.0146
14968,2007,20,100,1,0,3,113,10,103,0,123,26,12,0,11,0,0,0,0,1,30,30,0,0.3750
14975,2000,17,100,1,0,1,19,13,4,0,157,28,23,2,0,0,0,0,0,2,15,15,2,-0.8030
14975,2001,17,100,1,0,1,25,14,10,0,179,33,28,1,0,0,0,0,0,2,22,20,1,0.7821
14975,2002,17,100,1,0,1,32,17,13,0,215,32,32,2,0,0,0,0,0,0,24,23,2,0.0032
14975,2003,17,100,1,0,1,38,23,12,0,220,32,32,3,2,0,0,0,0,2,30,28,2,0.0817
14975,2004,17,100,1,0,1,25,12,13,0,158,28,22,0,0,0,0,0,0,1,19,18,0,0.7624
14975,2005,17,100,1,0,1,10,6,4,0,59,14,10,0,1,0,0,0,0,0,7,7,0,0.0021
14975,2006,17,100,1,0,1,6,5,0,0,21,6,4,1,0,0,0,0,0,2,8,7,1,0.0263
14975,2007,17,100,1,0,1,11,8,3,0,57,40,0,0,0,0,0,0,0,0,10,10,0,-0.1615
14975,2008,17,100,1,0,1,10,6,3,0,73,68,0,1,1,0,0,0,0,1,8,8,1,-0.6213
14975,2009,5,100,1,0,1,10,4,6,0,72,67,0,0,0,0,0,0,0,1,5,5,0,-0.2052
14975,2010,5,100,1,0,1,3,1,1,0,30,31,0,1,0,0,0,0,0,2,3,2,0,0.4153
14975,2010,9,100,1,0,1,3,1,2,0,5,4,0,0,0,0,0,0,0,1,1,1,0,-0.0091
14975,2011,17,100,1,0,1,2,2,0,0,27,19,0,0,0,0,0,0,0,0,2,2,0,-0.0546
14975,2012,17,100,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.0034
14994,2000,14,100,1,0,5,25,15,3,0,72,13,8,7,2,0,0,0,0,0,23,24,7,-4.6816
14994,2000,14,100,1,0,4,13,10,3,0,30,5,3,0,1,0,0,0,0,0,9,7,0,1.2539
14994,2000,14,100,1,0,6,64,48,15,0,146,20,17,1,10,0,0,0,0,0,50,52,1,-1.4573
14994,2001,14,100,1,0,4,49,34,15,0,92,13,10,0,6,0,0,0,0,1,31,31,0,0.3021
14994,2001,14,100,1,0,6,3,1,2,0,11,4,1,0,0,0,0,0,0,1,1,1,0,0.0059
14994,2001,14,100,1,0,5,17,13,4,0,83,16,8,0,0,0,0,0,0,0,14,15,0,-0.1107
14994,2002,14,100,1,0,6,272,181,80,0,511,60,57,11,52,0,0,0,0,2,193,190,11,-4.1543
14994,2002,14,100,1,0,5,18,13,5,0,52,35,1,0,0,0,0,0,0,0,14,14,0,0.4715
14994,2002,14,100,1,0,4,140,75,63,0,211,26,25,2,19,0,0,0,0,0,74,74,2,-0.7926
14994,2002,14,100,1,0,3,6,0,6,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0.0000
14994,2003,14,100,1,0,6,422,274,138,0,855,103,98,10,48,0,0,0,0,1,284,279,10,-1.2227
14994,2003,14,100,1,0,3,3,1,2,0,2,1,0,0,0,0,0,0,0,1,2,2,0,0.0255
14994,2003,14,100,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0000
14994,2004,14,100,1,0,6,303,183,114,0,570,98,60,6,48,0,0,0,0,0,182,181,6,-1.4869
14994,2004,14,100,1,0,3,2,0,2,0,2,1,0,0,1,0,0,0,0,0,1,1,0,0.0117
14994,2004,14,100,1,0,5,1,1,0,0,5,2,0,0,0,0,0,0,0,0,1,1,0,0.0395
14994,2004,14,100,1,0,4,2,2,0,0,4,2,0,0,0,0,0,0,0,2,2,2,0,0.0119
14994,2005,25,100,1,0,5,10,6,4,0,24,8,2,0,1,0,0,0,0,2,8,8,0,0.3232
14994,2005,25,100,1,0,7,17,2,15,0,62,9,7,0,1,0,0,0,0,0,14,13,0,0.9828
14994,2005,25,100,1,0,6,17,13,4,0,34,7,3,0,2,0,0,0,0,0,12,12,0,0.1116
14994,2005,25,100,1,0,3,205,10,193,0,181,23,21,2,18,0,0,0,0,0,39,38,2,0.1147
14994,2005,25,100,1,0,9,9,0,9,0,31,4,4,0,0,0,0,0,0,0,9,10,0,-0.5453
14994,2005,25,100,1,0,4,14,7,7,0,33,8,3,0,2,0,0,0,0,0,9,9,0,0.0797
14994,2006,25,100,1,0,7,10,0,10,0,50,14,5,0,0,0,0,0,0,0,9,8,0,0.8855
14994,2006,25,100,1,0,4,165,93,70,0,289,41,33,2,20,0,0,0,0,1,89,88,2,-0.2919
14994,2006,25,100,1,0,6,45,24,19,0,94,13,11,2,7,0,0,0,0,0,26,25,2,-0.2401
14994,2006,25,100,1,0,9,3,0,3,0,8,1,1,0,0,0,0,0,0,0,1,1,0,0.0196
14994,2006,25,100,1,0,5,26,17,8,0,57,6,6,1,1,0,0,0,0,1,19,19,1,0.0425
14994,2006,25,100,1,0,3,7,0,7,0,3,2,0,0,0,0,0,0,0,2,2,2,0,0.0291
14994,2007,16,100,1,0,4,45,28,15,0,53,8,6,2,7,0,0,0,0,1,27,27,2,-0.9620
14994,2007,16,100,1,0,3,75,4,70,0,62,22,4,1,5,0,0,0,0,0,12,11,1,0.1500
14994,2007,16,100,1,0,5,14,7,5,0,44,6,6,2,1,0,0,0,0,0,10,12,2,-2.3828
14994,2007,16,100,1,0,6,25,19,5,0,41,6,5,1,3,0,0,0,0,0,22,22,1,-0.4351
14994,2007,16,100,1,0,7,2,0,2,0,6,4,0,0,0,0,0,0,0,0,2,2,0,0.0327
14994,2007,16,100,1,0,9,1,0,1,0,3,4,0,0,0,0,0,0,0,1,1,1,0,0.0150
14994,2008,26,100,1,0,6,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0.0000
14994,2008,26,100,1,0,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.7439
14994,2008,26,100,1,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0000
14994,2008,23,100,1,0,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0000
14994,2009,11,100,1,0,5,33,20,11,0,111,15,14,2,1,0,0,0,0,0,29,29,2,-0.1352
14994,2009,11,100,1,0,6,2,2,0,0,9,2,1,0,1,0,0,0,0,2,2,2,0,0.0131
14994,2009,11,100,1,0,4,16,8,8,0,30,4,4,0,4,0,0,0,0,0,5,5,0,0.0066
14994,2009,11,100,1,0,3,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0000
14994,2009,3,100,1,0,4,8,4,4,0,15,2,2,0,3,0,0,0,0,0,3,3,0,0.0040
14994,2010,11,100,1,0,5,9,7,1,0,36,20,0,1,1,0,0,0,0,0,9,8,1,0.3526
14994,2010,11,100,1,0,6,20,16,3,0,50,6,6,1,3,0,0,0,0,0,17,18,1,-1.0784
14994,2011,14,100,1,0,5,6,4,1,0,7,1,1,1,0,0,0,0,0,0,6,5,1,0.2626
14994,2011,14,100,1,0,4,6,3,3,0,8,1,1,0,1,0,0,0,0,0,2,2,0,0.0022
14994,2011,14,100,1,0,6,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0.0000
14994,2011,14,100,1,0,3,5,1,3,0,3,1,0,1,0,0,0,0,0,0,3,3,1,-0.3629
15000,2000,1,100,1,0,3,10,0,10,0,8,3,0,0,0,0,0,0,0,0,1,1,0,0.0122
15000,2000,1,100,1,0,2,10,2,7,4,14,2,1,1,0,0,0,3,2,0,0,0,0,0.3004
15000,2001,1,100,1,0,3,164,8,154,0,149,22,17,2,8,0,0,0,0,0,35,36,2,-0.6727
15000,2001,1,100,1,0,2,124,12,111,70,160,20,19,1,1,0,2,20,9,2,1,1,0,0.5734
15000,2002,1,100,1,0,3,55,3,52,0,46,8,5,0,4,0,0,0,0,0,9,9,0,0.1229
15000,2003,1,100,1,0,3,271,19,251,0,234,31,27,1,25,0,0,0,0,1,50,54,1,-1.3634
15000,2003,1,100,1,0,2,60,6,53,25,75,14,8,1,2,0,0,10,2,0,4,3,0,0.5376
15000,2003,1,100,1,0,5,37,27,8,0,135,17,16,2,3,0,0,0,0,0,33,33,2,-0.2744
15000,2004,26,100,1,0,5,8,3,5,0,25,4,3,0,1,0,0,0,0,0,3,3,0,0.1184
15000,2004,26,100,1,0,2,16,1,15,19,18,11,0,0,0,0,0,1,1,0,0,0,0,0.2080
15000,2004,26,100,1,0,3,42,3,38,0,49,6,6,1,4,0,0,0,0,0,10,12,1,-1.0826
15007,2000,2,100,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0015
15007,2000,17,100,1,0,1,8,4,4,0,41,43,0,0,0,0,0,0,0,1,6,6,0,0.0627
15007,2001,29,100,1,0,1,13,9,4,0,51,58,0,0,0,0,0,0,0,0,12,12,0,0.1312
15007,2002,29,100,1,0,1,8,3,5,0,55,61,0,0,0,0,0,0,0,0,3,3,0,0.0970
15007,2003,29,100,1,0,1,12,10,2,0,74,70,0,0,1,0,0,0,0,2,14,14,0,0.0623
15007,2004,26,100,1,0,1,6,4,2,0,39,47,0,0,1,0,0,0,0,0,4,4,0,0.0570
15007,2005,26,100,1,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,-0.0046
15007,2006,29,100,1,0,1,5,1,2,0,51,34,0,2,0,0,0,0,0,2,3,2,2,-0.5860
15030,2000,23,100,1,0,1,23,15,6,0,157,29,25,2,2,0,0,0,0,0,17,17,1,-0.2928
15030,2001,23,100,1,0,1,32,19,13,0,205,34,34,0,1,0,0,0,0,1,22,20,0,1.2944
15030,2002,23,100,1,0,1,35,23,11,0,130,27,19,1,3,0,0,0,0,2,31,29,1,0.9717
15030,2002,30,100,1,0,1,3,1,2,0,18,3,3,0,0,0,0,0,0,2,2,2,0,0.0428
15030,2003,23,100,1,0,1,4,3,1,0,18,8,0,0,0,0,0,0,0,1,3,4,0,-0.4886
15030,2003,13,100,1,0,1,7,5,2,0,25,12,0,0,1,0,0,0,0,2,5,5,0,0.0231
15030,2003,7,100,1,0,1,9,3,5,0,52,19,4,1,0,0,0,0,0,0,4,4,1,-0.5084
15030,2004,7,100,1,0,1,2,0,1,0,35,11,0,1,0,0,0,0,0,2,0,0,1,-0.4892
15030,2004,19,100,1,0,1,20,13,7,0,68,14,14,0,1,0,0,0,0,0,16,16,0,0.2011
15030,2005,19,100,1,0,1,28,16,12,0,111,28,27,0,2,0,0,0,0,1,25,23,0,1.1444
15030,2006,29,100,1,0,1,31,13,15,0,90,22,21,3,0,1,0,0,0,1,20,20,2,-1.0139
15030,2007,13,100,1,0,1,9,5,4,0,55,20,9,0,1,0,0,0,0,2,7,6,0,0.3270
15030,2008,13,100,1,0,1,4,1,3,0,44,42,0,0,0,0,0,0,0,1,0,0,0,-0.1459
15030,2009,7,100,1,0,1,11,7,3,0,37,30,0,1,1,0,0,0,0,0,8,8,1,-0.5684
15030,2010,5,100,1,0,1,1,1,0,0,3,3,0,0,0,0,0,0,0,1,1,1,0,-0.0012
15030,2010,10,100,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.0039
15030,2010,11,100,1,0,1,4,2,2,0,20,17,0,0,0,0,0,0,0,1,2,2,0,-0.0560
15030,2011,11,100,1,0,1,10,8,2,0,52,38,0,0,0,0,0,0,0,0,12,12,0,-0.0447
15030,2012,22,100,1,0,1,3,0,3,0,23,18,0,0,0,0,0,0,0,0,0,0,0,-0.0772
15030,2013,12,100,1,0,1,1,1,0,0,9,5,1,0,0,0,0,0,0,0,1,1,0,-0.0223
15030,2014,22,100,1,0,1,7,4,2,0,43,38,1,1,0,0,0,0,0,0,6,6,1,-0.5777
15031,2000,5,100,1,0,1,13,10,3,0,91,33,9,0,1,0,0,0,0,2,10,10,0,0.1214
15031,2001,5,100,1,0,1,9,5,4,0,62,18,7,0,0,0,0,0,0,0,5,5,0,0.0743
15031,2002,5,100,1,0,1,7,5,2,0,50,18,6,0,0,0,0,0,0,0,4,3,0,0.6011
15031,2003,28,100,1,0,1,2,1,1,0,34,29,0,0,0,0,0,0,0,1,0,0,0,-0.0293
15031,2003,16,100,1,0,1,2,2,0,0,10,11,0,0,0,0,0,0,0,1,2,2,0,0.0092
15031,2004,16,100,1,0,1,37,20,16,0,165,32,32,1,0,0,0,0,0,2,26,26,1,-0.1564
15031,2005,9,100,1,0,1,23,14,6,0,96,26,13,3,1,0,0,0,0,0,19,18,2,-0.4059
15031,2006,9,100,1,0,1,24,18,6,0,141,28,27,0,1,0,0,0,0,2,18,16,0,0.8546
15031,2007,2,100,1,0,1,6,2,3,0,33,15,3,1,0,0,0,0,0,0,3,3,1,-0.6089
15051,2000,4,100,1,0,1,17,8,7,0,57,57,0,2,0,0,0,0,0,2,8,8,2,-0.9145
15051,2001,4,100,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0002
15051,2002,4,100,1,0,1,6,2,3,0,34,38,0,1,0,0,0,0,0,1,2,2,1,-0.4382
15051,2003,4,100,1,0,1,8,3,5,0,25,38,0,0,0,0,0,0,0,1,3,3,0,0.0054
15051,2004,4,100,1,0,1,6,5,1,0,18,13,0,0,0,0,0,0,0,0,7,6,0,0.5844
15051,2005,22,100,1,0,1,7,3,4,0,15,21,0,0,1,0,0,0,0,1,3,3,0,0.0146
15071,2000,12,100,1,0,1,22,12,9,0,96,33,20,1,1,0,0,0,0,2,14,14,1,-0.3535
15071,2001,12,100,1,0,1,8,4,4,0,75,65,0,0,0,0,0,0,0,0,3,3,0,0.0628
15071,2002,12,100,1,0,1,8,4,4,0,61,58,0,0,0,0,0,0,0,1,5,5,0,0.1249
15071,2003,30,100,1,0,1,2,1,1,0,24,26,0,0,0,0,0,0,0,0,1,1,0,-0.0115
15071,2004,6,100,1,0,1,7,3,3,0,44,41,0,1,1,0,0,0,0,1,4,4,1,-0.4414
15071,2005,1,100,1,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,2,0,0,0,-0.0064
15071,2006,18,100,1,0,1,0,0,0,0,5,5,0,0,0,0,0,0,0,2,0,0,0,-0.0125
15071,2006,7,100,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,-0.0066
15074,2000,9,100,1,0,1,2,0,2,0,8,3,1,0,0,0,0,0,0,2,0,0,0,0.0064
15074,2000,18,100,1,0,1,0,0,0,0,11,9,0,0,0,0,0,0,0,2,0,0,0,0.0086
15108,2000,19,100,1,0,1,25,18,7,0,141,31,29,0,0,0,0,0,0,2,25,25,0,0.2387
15108,2001,24,100,1,0,1,15,10,4,0,74,23,11,1,0,0,0,0,0,1,10,10,0,0.1247
15108,2002,24,100,1,0,1,24,15,9,0,95,25,20,0,0,0,0,0,0,2,20,20,0,0.3181
15121,2000,17,100,1,0,1,7,4,3,0,34,25,0,0,0,0,0,0,0,1,7,5,0,1.0629
15125,2000,18,100,1,0,3,239,15,222,0,233,30,27,2,10,0,0,0,0,0,56,55,2,0.2816
15125,2000,18,100,1,0,5,5,2,2,0,12,6,0,1,0,0,0,0,0,0,4,4,1,-0.5403
15125,2000,18,100,1,0,7,221,4,213,0,901,107,104,4,0,0,0,0,0,2,198,201,1,0.3533
15125,2000,18,100,1,0,9,2,0,2,0,9,3,0,0,0,0,0,0,0,0,2,2,0,0.0342
15125,2001,18,100,1,0,7,193,5,185,0,721,90,84,3,0,0,0,0,0,2,173,171,1,3.4208
15125,2001,18,100,1,0,9,2,1,1,0,14,4,1,0,0,0,0,0,0,2,1,1,0,0.0105
15125,2001,18,100,1,0,3,167,13,154,0,148,17,17,0,19,0,0,0,0,0,33,32,0,0.8971
15125,2001,18,100,1,0,5,77,48,19,0,285,40,33,10,4,0,0,0,0,0,64,65,10,-5.0058
15125,2002,6,100,1,0,3,133,10,120,0,126,21,13,3,18,0,0,0,0,1,27,27,3,-0.8313
15125,2002,6,100,1,0,5,81,58,13,0,210,36,21,10,5,0,0,0,0,2,73,71,10,-3.1417
15125,2002,6,100,1,0,7,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0.0000
15125,2002,6,100,1,0,9,2,0,2,0,9,6,0,0,0,0,0,0,0,0,2,2,0,0.0389
15125,2003,6,100,1,0,7,129,2,126,0,520,60,59,1,0,0,0,0,0,2,116,123,1,-4.6819
15125,2003,6,100,1,0,5,48,33,11,0,140,19,16,4,0,0,0,0,0,1,40,40,4,-1.4357
15125,2003,6,100,1,0,3,13,1,12,0,15,9,0,0,1,0,0,0,0,0,3,3,0,0.0382
15125,2003,6,100,1,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0000
15125,2004,6,100,1,0,5,6,3,3,0,19,7,1,0,0,0,0,0,0,2,3,3,0,0.1184
15125,2004,6,100,1,0,9,3,0,3,0,13,7,0,0,0,0,0,0,0,0,3,3,0,0.0653
15125,2004,6,100,1,0,7,6,0,6,0,24,5,2,0,0,0,0,0,0,2,5,5,0,0.0854
15125,2004,6,100,1,0,3,241,18,222,0,213,27,24,1,22,0,0,0,0,0,45,43,1,0.9283
15125,2005,6,100,1,0,3,266,20,245,0,244,32,30,1,22,0,0,0,0,0,50,50,1,0.2599
15125,2005,6,100,1,0,7,42,2,40,0,165,20,18,0,0,0,0,0,0,1,38,40,0,-0.7266
15125,2005,6,100,1,0,9,5,0,5,0,8,2,0,0,0,0,0,0,0,0,5,5,0,0.1137
15125,2006,6,100,1,0,3,34,1,33,0,27,5,3,0,4,0,0,0,0,2,2,3,0,-0.3709
15125,2006,6,100,1,0,9,1,0,1,0,9,3,0,0,0,0,0,0,0,0,1,1,0,0.0196
15125,2006,6,100,1,0,7,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0.0000
15125,2007,24,100,1,0,3,1042,87,948,0,975,119,116,7,84,0,0,0,0,0,234,233,7,0.5247
15125,2007,24,100,1,0,7,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0000
15125,2007,24,100,1,0,9,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0.0150
15125,2008,24,100,1,0,9,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0.0000
15125,2008,24,100,1,0,3,354,25,326,0,349,50,37,3,28,0,0,0,0,0,82,82,3,-0.3842
15125,2008,24,100,1,0,7,4,0,4,0,21,12,0,0,0,0,0,0,0,1,4,5,0,-0.6425
15127,2000,17,100,1,0,4,755,426,319,0,1315,151,147,10,99,0,0,0,0,1,407,398,10,1.8371
15127,2001,17,100,1,0,4,703,379,310,0,1300,148,145,14,96,0,0,0,0,0,381,372,14,0.7125
