team_id,year,league_id,sub_league_id,division_id,gate_revenue,season_ticket_revenue,media_revenue,merchandising_revenue,other_revenue,revenue_sharing,playoff_revenue,cash,cash_owner,cash_trades,previous_balance,player_expenses,staff_expenses,stadium_expenses,season_tickets,attendance,fan_interest,fan_loyalty,fan_modifier,ticket_price,local_media_contract,local_media_contract_expires,national_media_contract,national_media_contract_expires,development_budget,draft_budget,draft_expenses,budget,market,owner_expectation,scouting_budget,scouting_amateur,scouting_major,scouting_minor,scouting_international
8,2003,100,0,1,10499463,5905888,13900000,2140768,'',0,0,0,0,0,0,14184180,675940,0,15577,3103968,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,32500000,0,0,0,0,0,0,0
8,2004,100,0,1,10499463,5905888,13900000,2140768,'',0,0,0,0,0,0,14184180,675940,0,16198,3204386,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,32500000,0,0,0,0,0,0,0
8,2005,100,0,1,10499463,5905888,13900000,2140768,'',0,0,0,0,0,0,14184180,675940,0,17283,3156691,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,32500000,0,0,0,0,0,0,0
8,2006,100,0,1,10499463,5905888,13900000,2140768,'',0,0,0,0,0,0,14184180,675940,0,15577,2989631,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,32500000,0,0,0,0,0,0,0
8,2007,100,0,1,10499463,5905888,13900000,2140768,'',0,0,0,0,0,0,14184180,675940,0,15888,3104730,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,32500000,0,0,0,0,0,0,0
8,2008,100,0,1,10499463,5905888,13900000,2140768,'',0,0,0,0,0,0,14184180,675940,0,16353,2760841,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,32500000,0,0,0,0,0,0,0
8,2009,100,0,1,10499463,5905888,13900000,2140768,'',0,0,0,0,0,0,14184180,675940,0,11548,2591859,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,32500000,0,0,0,0,0,0,0
8,2010,100,0,1,10499463,5905888,13900000,2140768,'',0,0,0,0,0,0,14184180,675940,0,16590,2894726,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,32500000,0,0,0,0,0,0,0
8,2011,100,0,1,10499463,5905888,13900000,2140768,'',0,0,0,0,0,0,14184180,675940,0,13253,2306811,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,32500000,0,0,0,0,0,0,0
8,2012,100,0,1,10499463,5905888,13900000,2140768,'',0,0,0,0,0,0,14184180,675940,0,11858,2094795,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,32500000,0,0,0,0,0,0,0
8,2013,100,0,1,10499463,5905888,13900000,2140768,'',0,0,0,0,0,0,14184180,675940,0,10463,1995096,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,32500000,0,0,0,0,0,0,0
8,2014,100,0,1,10499463,5905888,13900000,2140768,'',0,0,0,0,0,0,14184180,675940,0,9689,1888067,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,32500000,0,0,0,0,0,0,0
8,2015,100,0,1,10499463,5905888,13900000,2140768,'',0,0,0,0,0,0,14184180,675940,0,9844,1888746,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,32500000,0,0,0,0,0,0,0
8,2016,100,0,1,10499463,5905888,13900000,2140768,'',0,0,0,0,0,0,14184180,675940,0,9844,2240155,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,32500000,0,0,0,0,0,0,0
8,2017,100,0,1,10499463,5905888,13900000,2140768,'',0,0,0,0,0,0,14184180,675940,0,12013,2221082,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,32500000,0,0,0,0,0,0,0
9,2000,100,0,0,31718547,42041916,23500000,6108500,'',0,0,0,0,0,0,83427560,630160,0,24717,3489952,0,0,0,21.0000,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
9,2001,100,0,0,31718547,42041916,23500000,6108500,'',0,0,0,0,0,0,83427560,630160,0,24717,3446271,0,0,0,21.0000,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
9,2002,100,0,0,31718547,42041916,23500000,6108500,'',0,0,0,0,0,0,83427560,630160,0,24717,3491632,0,0,0,21.0000,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
9,2003,100,0,0,31718547,42041916,23500000,6108500,'',0,0,0,0,0,0,83427560,630160,0,22115,3577050,0,0,0,21.0000,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
9,2004,100,0,0,31718547,42041916,23500000,6108500,'',0,0,0,0,0,0,83427560,630160,0,22115,3534629,0,0,0,21.0000,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
9,2005,100,0,0,31718547,42041916,23500000,6108500,'',0,0,0,0,0,0,83427560,630160,0,22115,3532880,0,0,0,21.0000,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
9,2006,100,0,0,31718547,42041916,23500000,6108500,'',0,0,0,0,0,0,83427560,630160,0,22115,3534116,0,0,0,21.0000,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
9,2007,100,0,0,31718547,42041916,23500000,6108500,'',0,0,0,0,0,0,83427560,630160,0,22115,3534152,0,0,0,21.0000,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
9,2008,100,0,0,31718547,42041916,23500000,6108500,'',0,0,0,0,0,0,83427560,630160,0,22115,3533522,0,0,0,21.0000,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
9,2009,100,0,0,31718547,42041916,23500000,6108500,'',0,0,0,0,0,0,83427560,630160,0,22115,3534102,0,0,0,21.0000,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
9,2010,100,0,0,31718547,42041916,23500000,6108500,'',0,0,0,0,0,0,83427560,630160,0,22115,3533815,0,0,0,21.0000,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
9,2011,100,0,0,31718547,42041916,23500000,6108500,'',0,0,0,0,0,0,83427560,630160,0,22115,3532584,0,0,0,21.0000,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
9,2012,100,0,0,31718547,42041916,23500000,6108500,'',0,0,0,0,0,0,83427560,630160,0,22115,3530229,0,0,0,21.0000,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
9,2013,100,0,0,31718547,42041916,23500000,6108500,'',0,0,0,0,0,0,83427560,630160,0,22115,3323544,0,0,0,21.0000,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
9,2014,100,0,0,31718547,42041916,23500000,6108500,'',0,0,0,0,0,0,83427560,630160,0,20986,3158512,0,0,0,21.0000,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
9,2015,100,0,0,31718547,42041916,23500000,6108500,'',0,0,0,0,0,0,83427560,630160,0,17599,2677918,0,0,0,21.0000,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
9,2016,100,0,0,31718547,42041916,23500000,6108500,'',0,0,0,0,0,0,83427560,630160,0,14964,2493941,0,0,0,21.0000,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
9,2017,100,0,0,31718547,42041916,23500000,6108500,'',0,0,0,0,0,0,83427560,630160,0,15717,2453121,0,0,0,21.0000,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
10,2000,100,0,2,15484089,8708148,15100000,2533707,'',0,0,0,0,0,0,50699440,538300,0,7906,2347111,0,0,0,13.6000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
10,2001,100,0,2,15484089,8708148,15100000,2533707,'',0,0,0,0,0,0,50699440,538300,0,11758,2816278,0,0,0,13.6000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
10,2002,100,0,2,15484089,8708148,15100000,2533707,'',0,0,0,0,0,0,50699440,538300,0,13485,2866870,0,0,0,13.6000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
10,2003,100,0,2,15484089,8708148,15100000,2533707,'',0,0,0,0,0,0,50699440,538300,0,13220,2988398,0,0,0,13.6000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
10,2004,100,0,2,15484089,8708148,15100000,2533707,'',0,0,0,0,0,0,50699440,538300,0,13751,2795540,0,0,0,13.6000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
10,2005,100,0,2,15484089,8708148,15100000,2533707,'',0,0,0,0,0,0,50699440,538300,0,11731,2579847,0,0,0,13.6000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
10,2006,100,0,2,15484089,8708148,15100000,2533707,'',0,0,0,0,0,0,50699440,538300,0,13263,2577225,0,0,0,13.6000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
10,2007,100,0,2,15484089,8708148,15100000,2533707,'',0,0,0,0,0,0,50699440,538300,0,11011,2074337,0,0,0,13.6000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
10,2008,100,0,2,15484089,8708148,15100000,2533707,'',0,0,0,0,0,0,50699440,538300,0,9428,2035815,0,0,0,13.6000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
10,2009,100,0,2,15484089,8708148,15100000,2533707,'',0,0,0,0,0,0,50699440,538300,0,10004,2043235,0,0,0,13.6000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
10,2010,100,0,2,15484089,8708148,15100000,2533707,'',0,0,0,0,0,0,50699440,538300,0,10148,2011447,0,0,0,13.6000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
10,2011,100,0,2,15484089,8708148,15100000,2533707,'',0,0,0,0,0,0,50699440,538300,0,9572,2294926,0,0,0,13.6000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
10,2012,100,0,2,15484089,8708148,15100000,2533707,'',0,0,0,0,0,0,50699440,538300,0,12306,2628385,0,0,0,13.6000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
10,2013,100,0,2,15484089,8708148,15100000,2533707,'',0,0,0,0,0,0,50699440,538300,0,13026,2807688,0,0,0,13.6000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
10,2014,100,0,2,15484089,8708148,15100000,2533707,'',0,0,0,0,0,0,50699440,538300,0,13676,2823812,0,0,0,13.6000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
10,2015,100,0,2,15484089,8708148,15100000,2533707,'',0,0,0,0,0,0,50699440,538300,0,13676,2678524,0,0,0,13.6000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
10,2016,100,0,2,15484089,8708148,15100000,2533707,'',0,0,0,0,0,0,50699440,538300,0,10580,2057547,0,0,0,13.6000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
10,2017,100,0,2,15484089,8708148,15100000,2533707,'',0,0,0,0,0,0,50699440,538300,0,9572,1927821,0,0,0,13.6000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
11,2000,100,0,2,22097448,29289762,21000000,5131625,'',0,0,0,0,0,0,75450900,728480,0,20089,3009494,0,0,0,18.0000,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
11,2001,100,0,2,22097448,29289762,21000000,5131625,'',0,0,0,0,0,0,75450900,728480,0,23034,3264475,0,0,0,18.0000,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
11,2002,100,0,2,22097448,29289762,21000000,5131625,'',0,0,0,0,0,0,75450900,728480,0,24296,3334483,0,0,0,18.0000,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
11,2003,100,0,2,22097448,29289762,21000000,5131625,'',0,0,0,0,0,0,75450900,728480,0,23034,3297679,0,0,0,18.0000,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
11,2004,100,0,2,22097448,29289762,21000000,5131625,'',0,0,0,0,0,0,75450900,728480,0,24507,3389231,0,0,0,18.0000,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
11,2005,100,0,2,22097448,29289762,21000000,5131625,'',0,0,0,0,0,0,75450900,728480,0,24086,3132283,0,0,0,18.0000,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
11,2006,100,0,2,22097448,29289762,21000000,5131625,'',0,0,0,0,0,0,75450900,728480,0,19038,2897507,0,0,0,18.0000,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
11,2007,100,0,2,22097448,29289762,21000000,5131625,'',0,0,0,0,0,0,75450900,728480,0,21983,3142446,0,0,0,18.0000,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
11,2008,100,0,2,22097448,29289762,21000000,5131625,'',0,0,0,0,0,0,75450900,728480,0,21772,3152876,0,0,0,18.0000,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
11,2009,100,0,2,22097448,29289762,21000000,5131625,'',0,0,0,0,0,0,75450900,728480,0,23245,3145691,0,0,0,18.0000,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
11,2010,100,0,2,22097448,29289762,21000000,5131625,'',0,0,0,0,0,0,75450900,728480,0,21351,2809799,0,0,0,18.0000,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
11,2011,100,0,2,22097448,29289762,21000000,5131625,'',0,0,0,0,0,0,75450900,728480,0,18407,2489884,0,0,0,18.0000,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
11,2012,100,0,2,22097448,29289762,21000000,5131625,'',0,0,0,0,0,0,75450900,728480,0,16093,2230960,0,0,0,18.0000,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
11,2013,100,0,2,22097448,29289762,21000000,5131625,'',0,0,0,0,0,0,75450900,728480,0,15042,2052798,0,0,0,18.0000,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
11,2014,100,0,2,22097448,29289762,21000000,5131625,'',0,0,0,0,0,0,75450900,728480,0,15883,2149295,0,0,0,18.0000,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
11,2015,100,0,2,22097448,29289762,21000000,5131625,'',0,0,0,0,0,0,75450900,728480,0,15042,2331855,0,0,0,18.0000,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
11,2016,100,0,2,22097448,29289762,21000000,5131625,'',0,0,0,0,0,0,75450900,728480,0,18407,2766320,0,0,0,18.0000,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
11,2017,100,0,2,22097448,29289762,21000000,5131625,'',0,0,0,0,0,0,75450900,728480,0,21772,3007568,0,0,0,18.0000,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
12,2000,100,0,0,17404324,14239686,16500000,3416438,'',0,0,0,0,0,0,56110280,694940,0,12041,2135526,0,0,0,14.6000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
12,2001,100,0,0,17404324,14239686,16500000,3416438,'',0,0,0,0,0,0,56110280,694940,0,11211,2027490,0,0,0,14.6000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
12,2002,100,0,0,17404324,14239686,16500000,3416438,'',0,0,0,0,0,0,56110280,694940,0,10879,1936225,0,0,0,14.6000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
12,2003,100,0,0,17404324,14239686,16500000,3416438,'',0,0,0,0,0,0,56110280,694940,0,10879,2179009,0,0,0,14.6000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
12,2004,100,0,0,17404324,14239686,16500000,3416438,'',0,0,0,0,0,0,56110280,694940,0,12705,2099967,0,0,0,14.6000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
12,2005,100,0,0,17404324,14239686,16500000,3416438,'',0,0,0,0,0,0,56110280,694940,0,11211,1941374,0,0,0,14.6000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
12,2006,100,0,0,17404324,14239686,16500000,3416438,'',0,0,0,0,0,0,56110280,694940,0,10879,1904348,0,0,0,14.6000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
12,2007,100,0,0,17404324,14239686,16500000,3416438,'',0,0,0,0,0,0,56110280,694940,0,9534,1863509,0,0,0,14.6000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
12,2008,100,0,0,17404324,14239686,16500000,3416438,'',0,0,0,0,0,0,56110280,694940,0,9534,2032329,0,0,0,14.6000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
12,2009,100,0,0,17404324,14239686,16500000,3416438,'',0,0,0,0,0,0,56110280,694940,0,13098,2634498,0,0,0,14.6000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
12,2010,100,0,0,17404324,14239686,16500000,3416438,'',0,0,0,0,0,0,56110280,694940,0,14648,2921615,0,0,0,14.6000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
12,2011,100,0,0,17404324,14239686,16500000,3416438,'',0,0,0,0,0,0,56110280,694940,0,16638,2977761,0,0,0,14.6000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
12,2012,100,0,0,17404324,14239686,16500000,3416438,'',0,0,0,0,0,0,56110280,694940,0,16357,2744114,0,0,0,14.6000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
12,2013,100,0,0,17404324,14239686,16500000,3416438,'',0,0,0,0,0,0,56110280,694940,0,16357,2743221,0,0,0,14.6000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
12,2014,100,0,0,17404324,14239686,16500000,3416438,'',0,0,0,0,0,0,56110280,694940,0,14900,2498503,0,0,0,14.6000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
12,2015,100,0,0,17404324,14239686,16500000,3416438,'',0,0,0,0,0,0,56110280,694940,0,14900,2592061,0,0,0,14.6000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
12,2016,100,0,0,17404324,14239686,16500000,3416438,'',0,0,0,0,0,0,56110280,694940,0,14900,2421942,0,0,0,14.6000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
12,2017,100,0,0,17404324,14239686,16500000,3416438,'',0,0,0,0,0,0,56110280,694940,0,12207,2254764,0,0,0,14.6000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
13,2000,100,0,2,22703510,30092107,20000000,5264102,'',0,0,0,0,0,0,63389440,657820,0,20931,3256157,0,0,0,17.7500,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
13,2001,100,0,2,22703510,30092107,20000000,5264102,'',0,0,0,0,0,0,63389440,657820,0,24507,3340373,0,0,0,17.7500,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
13,2002,100,0,2,22703510,30092107,20000000,5264102,'',0,0,0,0,0,0,63389440,657820,0,22824,3249014,0,0,0,17.7500,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
13,2003,100,0,2,22703510,30092107,20000000,5264102,'',0,0,0,0,0,0,63389440,657820,0,23455,3248692,0,0,0,17.7500,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
13,2004,100,0,2,22703510,30092107,20000000,5264102,'',0,0,0,0,0,0,63389440,657820,0,21772,3139368,0,0,0,17.7500,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
13,2005,100,0,2,22703510,30092107,20000000,5264102,'',0,0,0,0,0,0,63389440,657820,0,22614,3267796,0,0,0,17.7500,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
13,2006,100,0,2,22703510,30092107,20000000,5264102,'',0,0,0,0,0,0,63389440,657820,0,23455,3303558,0,0,0,17.7500,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
13,2007,100,0,2,22703510,30092107,20000000,5264102,'',0,0,0,0,0,0,63389440,657820,0,24086,3111636,0,0,0,17.7500,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
13,2008,100,0,2,22703510,30092107,20000000,5264102,'',0,0,0,0,0,0,63389440,657820,0,21562,3022463,0,0,0,17.7500,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
13,2009,100,0,2,22703510,30092107,20000000,5264102,'',0,0,0,0,0,0,63389440,657820,0,22192,3176343,0,0,0,17.7500,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
13,2010,100,0,2,22703510,30092107,20000000,5264102,'',0,0,0,0,0,0,63389440,657820,0,24296,3408135,0,0,0,17.7500,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
13,2011,100,0,2,22703510,30092107,20000000,5264102,'',0,0,0,0,0,0,63389440,657820,0,24717,3530260,0,0,0,17.7500,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
13,2012,100,0,2,22703510,30092107,20000000,5264102,'',0,0,0,0,0,0,63389440,657820,0,24717,3530599,0,0,0,17.7500,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
13,2013,100,0,2,22703510,30092107,20000000,5264102,'',0,0,0,0,0,0,63389440,657820,0,22115,3521676,0,0,0,17.7500,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
13,2014,100,0,2,22703510,30092107,20000000,5264102,'',0,0,0,0,0,0,63389440,657820,0,21362,3219796,0,0,0,17.7500,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
13,2015,100,0,2,22703510,30092107,20000000,5264102,'',0,0,0,0,0,0,63389440,657820,0,18728,2827811,0,0,0,17.7500,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
13,2016,100,0,2,22703510,30092107,20000000,5264102,'',0,0,0,0,0,0,63389440,657820,0,16093,2642263,0,0,0,17.7500,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
13,2017,100,0,2,22703510,30092107,20000000,5264102,'',0,0,0,0,0,0,63389440,657820,0,16845,2522987,0,0,0,17.7500,0,0,0,0,4860000,5687500,0,80000000,0,0,0,0,0,0,0
14,2000,100,0,0,17719706,16355908,17000000,3725425,'',0,0,0,0,0,0,50006880,737440,0,13552,3198979,0,0,0,14.9000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
14,2001,100,0,0,17719706,16355908,17000000,3725425,'',0,0,0,0,0,0,50006880,737440,0,20637,3523834,0,0,0,14.9000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
14,2002,100,0,0,17719706,16355908,17000000,3725425,'',0,0,0,0,0,0,50006880,737440,0,19574,3137343,0,0,0,14.9000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
14,2003,100,0,0,17719706,16355908,17000000,3725425,'',0,0,0,0,0,0,50006880,737440,0,17803,2664014,0,0,0,14.9000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
14,2004,100,0,0,17719706,16355908,17000000,3725425,'',0,0,0,0,0,0,50006880,737440,0,13907,2304611,0,0,0,14.9000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
14,2005,100,0,0,17719706,16355908,17000000,3725425,'',0,0,0,0,0,0,50006880,737440,0,13375,2431632,0,0,0,14.9000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
14,2006,100,0,0,17719706,16355908,17000000,3725425,'',0,0,0,0,0,0,50006880,737440,0,16386,2814823,0,0,0,14.9000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
14,2007,100,0,0,17719706,16355908,17000000,3725425,'',0,0,0,0,0,0,50006880,737440,0,19104,3052865,0,0,0,14.9000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
14,2008,100,0,0,17719706,16355908,17000000,3725425,'',0,0,0,0,0,0,50006880,737440,0,19292,3162692,0,0,0,14.9000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
14,2009,100,0,0,17719706,16355908,17000000,3725425,'',0,0,0,0,0,0,50006880,737440,0,20797,3375538,0,0,0,14.9000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
14,2010,100,0,0,17719706,16355908,17000000,3725425,'',0,0,0,0,0,0,50006880,737440,0,21927,3511747,0,0,0,14.9000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
14,2011,100,0,0,17719706,16355908,17000000,3725425,'',0,0,0,0,0,0,50006880,737440,0,22115,3310709,0,0,0,14.9000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
14,2012,100,0,0,17719706,16355908,17000000,3725425,'',0,0,0,0,0,0,50006880,737440,0,19104,3157344,0,0,0,14.9000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
14,2013,100,0,0,17719706,16355908,17000000,3725425,'',0,0,0,0,0,0,50006880,737440,0,20610,3288876,0,0,0,14.9000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
14,2014,100,0,0,17719706,16355908,17000000,3725425,'',0,0,0,0,0,0,50006880,737440,0,20797,3103278,0,0,0,14.9000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
14,2015,100,0,0,17719706,16355908,17000000,3725425,'',0,0,0,0,0,0,50006880,737440,0,17599,2985172,0,0,0,14.9000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
14,2016,100,0,0,17719706,16355908,17000000,3725425,'',0,0,0,0,0,0,50006880,737440,0,20045,3245731,0,0,0,14.9000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
14,2017,100,0,0,17719706,16355908,17000000,3725425,'',0,0,0,0,0,0,50006880,737440,0,21362,3406027,0,0,0,14.9000,0,0,0,0,4860000,5687500,0,55000000,0,0,0,0,0,0,0
15,2000,100,1,2,23117360,34673791,21500000,5742608,'',0,0,0,0,0,0,70655900,687460,0,23140,3466997,0,0,0,18.5000,0,0,0,0,4860000,5687500,0,90000000,0,0,0,0,0,0,0
15,2001,100,1,2,23117360,34673791,21500000,5742608,'',0,0,0,0,0,0,70655900,687460,0,26018,3487441,0,0,0,18.5000,0,0,0,0,4860000,5687500,0,90000000,0,0,0,0,0,0,0
15,2002,100,1,2,23117360,34673791,21500000,5742608,'',0,0,0,0,0,0,70655900,687460,0,20985,3210717,0,0,0,18.5000,0,0,0,0,4860000,5687500,0,90000000,0,0,0,0,0,0,0
15,2003,100,1,2,23117360,34673791,21500000,5742608,'',0,0,0,0,0,0,70655900,687460,0,18351,3016404,0,0,0,18.5000,0,0,0,0,4860000,5687500,0,90000000,0,0,0,0,0,0,0
15,2004,100,1,2,23117360,34673791,21500000,5742608,'',0,0,0,0,0,0,70655900,687460,0,20610,3046211,0,0,0,18.5000,0,0,0,0,4860000,5687500,0,90000000,0,0,0,0,0,0,0
15,2005,100,1,2,23117360,34673791,21500000,5742608,'',0,0,0,0,0,0,70655900,687460,0,16846,2564214,0,0,0,18.5000,0,0,0,0,4860000,5687500,0,90000000,0,0,0,0,0,0,0
15,2006,100,1,2,23117360,34673791,21500000,5742608,'',0,0,0,0,0,0,70655900,687460,0,14023,2317770,0,0,0,18.5000,0,0,0,0,4860000,5687500,0,90000000,0,0,0,0,0,0,0
15,2007,100,1,2,23117360,34673791,21500000,5742608,'',0,0,0,0,0,0,70655900,687460,0,13647,2429754,0,0,0,18.5000,0,0,0,0,4860000,5687500,0,90000000,0,0,0,0,0,0,0
15,2008,100,1,2,23117360,34673791,21500000,5742608,'',0,0,0,0,0,0,70655900,687460,0,16846,2925952,0,0,0,18.5000,0,0,0,0,4860000,5687500,0,90000000,0,0,0,0,0,0,0
